lng,lat,class,count
116.46000000000001,39.93,淫秽广告,122
116.46000000000001,39.94,淫秽广告,103
116.45,39.94,淫秽广告,196
116.42,39.97,淫秽广告,18
116.41,39.980000000000004,淫秽广告,24
116.41,39.96,淫秽广告,183
116.44,39.94,淫秽广告,368
116.43,39.94,淫秽广告,68
116.45,39.93,淫秽广告,18
116.46000000000001,39.95,淫秽广告,209
116.4,39.99,淫秽广告,136
116.59,40.08,淫秽广告,2
116.59,40.07,淫秽广告,4
116.45,39.96,淫秽广告,63
116.46000000000001,39.92,淫秽广告,143
116.42,39.980000000000004,淫秽广告,6
116.41,39.99,淫秽广告,28
116.4,40.04,淫秽广告,14
116.41,40.04,淫秽广告,18
116.45,39.9,淫秽广告,305
116.45,39.910000000000004,淫秽广告,306
116.47,39.92,代开发票或办证,102
116.3,40.0,代开发票或办证,2
116.29,40.01,代开发票或办证,4
116.43,39.99,代开发票或办证,50
116.43,39.980000000000004,代开发票或办证,135
116.45,39.87,代开发票或办证,60
116.46000000000001,39.87,代开发票或办证,160
116.61,39.89,代开发票或办证,18
116.46000000000001,39.9,代开发票或办证,151
116.45,39.9,代开发票或办证,61
116.45,39.95,代开发票或办证,55
116.46000000000001,39.88,代开发票或办证,88
116.48,39.92,代开发票或办证,172
116.49000000000001,39.910000000000004,代开发票或办证,140
116.5,39.92,代开发票或办证,70
116.47,39.9,代开发票或办证,136
116.48,39.9,代开发票或办证,87
116.38,39.97,淫秽广告,16
116.39,39.97,淫秽广告,5
116.39,39.85,代开发票或办证,128
116.51,39.9,代开发票或办证,22
116.36,39.83,代开发票或办证,42
116.36,39.82,代开发票或办证,5
116.37,39.81,代开发票或办证,7
116.31,39.85,代开发票或办证,15
116.31,39.86,代开发票或办证,13
116.32000000000001,39.85,代开发票或办证,10
116.63,39.9,代开发票或办证,39
116.4,39.84,代开发票或办证,44
116.4,39.85,代开发票或办证,81
116.48,39.910000000000004,代开发票或办证,216
116.14,39.72,代开发票或办证,69
116.14,39.730000000000004,代开发票或办证,77
116.37,39.980000000000004,代开发票或办证,83
116.58,39.87,代开发票或办证,1
116.58,39.88,代开发票或办证,2
116.46000000000001,39.93,代开发票或办证,168
116.36,39.88,代开发票或办证,22
116.4,39.99,其它广告,5
116.41,39.99,其它广告,2
116.45,39.86,代开发票或办证,68
116.46000000000001,39.88,淫秽广告,299
116.46000000000001,39.87,淫秽广告,305
116.46000000000001,39.86,淫秽广告,100
116.45,39.86,淫秽广告,182
116.44,39.85,淫秽广告,25
116.47,39.99,代开发票或办证,53
