lng,lat,class,count
116.54,39.84,代开发票或办证,4
116.54,39.85,代开发票或办证,6
116.53,39.84,代开发票或办证,7
116.51,39.85,代开发票或办证,13
116.51,39.86,代开发票或办证,39
116.49000000000001,39.910000000000004,代开发票或办证,77
116.48,39.910000000000004,代开发票或办证,73
116.5,39.93,代开发票或办证,39
116.49000000000001,39.93,代开发票或办证,19
116.47,39.93,代开发票或办证,7
116.47,39.910000000000004,代开发票或办证,28
116.31,39.96,代开发票或办证,18
116.46000000000001,39.92,代开发票或办证,37
116.48,39.92,其它广告,11
116.47,39.92,其它广告,58
116.39,39.85,代开发票或办证,18
116.34,39.980000000000004,代开发票或办证,38
116.32000000000001,39.980000000000004,代开发票或办证,12
116.43,39.84,代开发票或办证,45
116.44,39.95,代开发票或办证,10
116.27,39.93,代开发票或办证,44
116.44,39.96,代开发票或办证,41
116.41,39.84,代开发票或办证,49
116.27,39.89,代开发票或办证,47
116.5,39.94,代开发票或办证,5
116.47,39.87,代开发票或办证,17
116.48,39.87,代开发票或办证,18
116.47,39.88,房产广告,55
116.47,39.87,房产广告,78
116.27,39.88,代开发票或办证,45
116.58,39.94,代开发票或办证,12
116.58,39.92,代开发票或办证,25
116.57000000000001,39.92,代开发票或办证,6
116.46000000000001,39.88,房产广告,292
116.54,40.03,代开发票或办证,18
116.27,39.92,代开发票或办证,27
116.42,39.78,房产广告,22
116.63,39.9,冒充机构诈骗,24
116.54,39.75,代开发票或办证,13
116.55,39.75,代开发票或办证,4
116.42,39.800000000000004,房产广告,68
116.55,39.93,代开发票或办证,5
116.59,39.92,冒充机构诈骗,83
116.45,39.86,代开发票或办证,31
116.43,39.85,代开发票或办证,50
116.42,39.83,房产广告,19
116.43,39.83,房产广告,14
116.42,39.84,房产广告,75
116.43,39.84,房产广告,13
116.4,39.78,房产广告,13
116.39,39.78,房产广告,7
116.42,39.85,房产广告,42
116.43,39.85,房产广告,52
116.44,39.85,房产广告,52
116.46000000000001,39.88,冒充机构诈骗,158
116.44,39.9,代开发票或办证,2
116.43,39.9,代开发票或办证,7
116.42,39.9,代开发票或办证,6
116.34,39.85,代开发票或办证,4
116.37,39.84,代开发票或办证,17
116.38,39.84,代开发票或办证,76
116.41,39.83,代开发票或办证,21
116.46000000000001,39.93,贷款广告,13
116.65,39.89,代开发票或办证,6
116.64,39.89,代开发票或办证,2
116.43,39.97,房产广告,9
116.44,39.97,房产广告,10
116.42,39.96,房产广告,3
116.44,39.96,房产广告,47
