lng,lat,class,count
116.46000000000001,39.95,淫秽广告,214
116.41,39.96,淫秽广告,114
116.42,39.96,淫秽广告,40
116.45,39.910000000000004,淫秽广告,128
116.45,39.9,淫秽广告,107
116.45,39.93,淫秽广告,35
116.44,39.96,淫秽广告,71
116.44,39.9,淫秽广告,79
116.39,39.96,淫秽广告,133
116.38,39.96,淫秽广告,85
116.45,39.96,淫秽广告,110
116.35000000000001,39.96,淫秽广告,21
116.35000000000001,39.97,淫秽广告,2
116.36,39.96,淫秽广告,14
116.35000000000001,39.92,淫秽广告,143
116.34,39.92,淫秽广告,45
116.34,39.93,淫秽广告,29
116.45,39.95,淫秽广告,159
116.36,39.92,淫秽广告,12
116.44,39.94,淫秽广告,289
116.36,39.910000000000004,淫秽广告,46
116.35000000000001,39.910000000000004,淫秽广告,84
116.41,39.9,淫秽广告,8
116.39,39.95,淫秽广告,96
116.31,39.62,代开发票或办证,8
116.29,39.61,代开发票或办证,6
116.53,39.95,代开发票或办证,12
116.54,39.96,代开发票或办证,21
116.51,39.86,代开发票或办证,27
116.46000000000001,39.88,代开发票或办证,240
116.46000000000001,39.87,代开发票或办证,219
116.36,39.74,代开发票或办证,1
116.37,39.730000000000004,代开发票或办证,1
116.34,39.730000000000004,代开发票或办证,15
116.46000000000001,39.84,代开发票或办证,14
116.46000000000001,39.89,代开发票或办证,120
116.29,39.85,代开发票或办证,24
116.46000000000001,39.92,代开发票或办证,187
116.36,39.800000000000004,代开发票或办证,11
116.34,39.800000000000004,代开发票或办证,11
116.34,39.79,代开发票或办证,10
116.35000000000001,39.79,代开发票或办证,1
116.44,39.84,代开发票或办证,70
116.45,39.84,代开发票或办证,15
116.45,39.92,其它广告,45
116.21000000000001,39.76,代开发票或办证,121
116.2,39.76,代开发票或办证,102
116.37,39.96,代开发票或办证,58
116.38,39.96,代开发票或办证,92
116.27,39.95,代开发票或办证,29
116.43,39.86,代开发票或办证,66
116.67,39.89,代开发票或办证,10
116.4,39.980000000000004,代开发票或办证,78
116.41,39.980000000000004,代开发票或办证,109
116.31,39.980000000000004,代开发票或办证,35
116.49000000000001,39.95,代开发票或办证,27
116.48,39.95,代开发票或办证,33
116.49000000000001,39.96,代开发票或办证,56
116.2,39.75,代开发票或办证,126
116.19,39.75,代开发票或办证,16
116.21000000000001,39.75,代开发票或办证,46
116.2,39.74,代开发票或办证,2
116.43,39.85,代开发票或办证,67
116.45,39.96,代开发票或办证,106
116.45,39.97,代开发票或办证,23
116.5,39.86,代开发票或办证,36
116.34,39.78,代开发票或办证,23
116.33,39.78,代开发票或办证,5
116.26,40.14,代开发票或办证,22
116.43,40.07,其它广告,14
116.44,40.07,其它广告,1
116.43,40.06,其它广告,9
116.42,40.06,其它广告,6
116.3,40.15,代开发票或办证,22
116.41,40.06,其它广告,24
116.4,40.06,其它广告,5
116.46000000000001,39.94,淫秽广告,82
116.45,39.94,淫秽广告,85
116.55,39.910000000000004,代开发票或办证,83
116.56,39.9,代开发票或办证,20
116.32000000000001,39.84,代开发票或办证,103
116.32000000000001,39.83,代开发票或办证,8
116.31,39.84,代开发票或办证,14
116.44,39.88,代开发票或办证,8
116.2,39.81,代开发票或办证,25
116.19,39.78,代开发票或办证,4
116.41,39.96,代开发票或办证,134
116.5,39.980000000000004,代开发票或办证,29
116.44,39.96,代开发票或办证,139
116.43,39.96,代开发票或办证,25
116.44,39.95,代开发票或办证,37
116.51,39.910000000000004,代开发票或办证,73
