lng,lat,class,count
116.42,39.980000000000004,代开发票或办证,34
116.46000000000001,39.87,冒充机构诈骗,2
116.45,39.86,冒充机构诈骗,1
116.5,40.0,代开发票或办证,12
116.46000000000001,39.99,代开发票或办证,12
116.37,39.84,代开发票或办证,13
116.48,39.910000000000004,代开发票或办证,57
116.39,39.83,代开发票或办证,9
116.38,39.83,代开发票或办证,13
116.38,39.84,代开发票或办证,9
116.39,39.84,代开发票或办证,5
116.46000000000001,39.87,代开发票或办证,80
116.46000000000001,39.94,其它广告,26
116.48,39.89,代开发票或办证,72
116.49000000000001,39.88,代开发票或办证,9
116.68,39.980000000000004,代开发票或办证,3
116.69,39.980000000000004,代开发票或办证,4
116.65,39.980000000000004,代开发票或办证,5
116.48,39.86,代开发票或办证,14
116.47,39.88,代开发票或办证,24
116.47,39.87,代开发票或办证,14
116.48,39.87,代开发票或办证,26
116.51,39.910000000000004,代开发票或办证,49
116.47,39.86,代开发票或办证,34
116.48,39.85,代开发票或办证,14
116.34,39.88,代开发票或办证,8
116.5,39.83,代开发票或办证,3
116.46000000000001,39.9,代开发票或办证,54
116.47,39.9,代开发票或办证,51
116.52,39.800000000000004,代开发票或办证,9
116.51,39.81,代开发票或办证,1
116.5,39.81,代开发票或办证,7
116.49000000000001,39.800000000000004,代开发票或办证,54
116.54,39.76,代开发票或办证,42
116.2,39.76,代开发票或办证,33
116.43,39.87,房产广告,17
116.43,39.88,房产广告,20
116.44,39.89,房产广告,27
116.43,39.89,房产广告,10
116.21000000000001,40.22,代开发票或办证,4
116.21000000000001,40.21,代开发票或办证,4
116.48,39.83,房产广告,2
116.44,39.84,房产广告,5
116.42,39.84,房产广告,87
116.28,39.86,代开发票或办证,26
116.18,39.76,代开发票或办证,2
116.42,39.89,代开发票或办证,1
116.42,39.85,房产广告,20
116.42,39.86,房产广告,9
116.43,39.84,房产广告,6
116.37,39.89,代开发票或办证,6
116.46000000000001,39.910000000000004,房产广告,49
116.46000000000001,39.9,房产广告,93
116.47,39.84,代开发票或办证,8
116.42,39.69,代开发票或办证,1
116.41,39.67,代开发票或办证,3
116.45,39.95,房产广告,26
116.45,39.96,房产广告,29
116.37,39.92,代开发票或办证,2
116.38,39.92,代开发票或办证,5
116.36,39.910000000000004,代开发票或办证,1
116.47,39.84,其它广告,31
116.44,39.95,房产广告,16
116.45,39.89,房产广告,47
116.46000000000001,39.89,房产广告,88
116.46000000000001,39.93,房产广告,54
116.46000000000001,39.92,房产广告,98
116.47,39.910000000000004,房产广告,69
116.48,39.910000000000004,房产广告,52
116.47,39.89,房产广告,45
116.48,39.89,房产广告,43
116.49000000000001,39.88,房产广告,4
116.48,39.88,房产广告,39
116.35000000000001,40.04,代开发票或办证,21
116.36,40.03,代开发票或办证,5
116.16,39.76,代开发票或办证,26
116.14,39.74,代开发票或办证,30
116.5,39.79,代开发票或办证,27
116.51,39.79,代开发票或办证,56
116.49000000000001,39.9,代开发票或办证,46
116.5,39.89,代开发票或办证,12
116.49000000000001,39.89,代开发票或办证,51
116.5,39.89,房产广告,34
116.47,39.9,房产广告,210
116.47,39.88,房产广告,67
116.47,39.87,房产广告,53
116.47,39.86,房产广告,18
116.60000000000001,40.04,房产广告,1
116.61,40.050000000000004,房产广告,2
116.61,40.04,房产广告,1
116.39,39.96,代开发票或办证,6
116.39,39.97,代开发票或办证,9
116.28,39.83,代开发票或办证,29
116.46000000000001,39.88,房产广告,238
116.45,39.88,房产广告,100
116.26,40.03,代开发票或办证,15
116.48,39.93,代开发票或办证,38
116.48,39.96,代开发票或办证,29
116.45,39.980000000000004,代开发票或办证,19
116.16,39.800000000000004,代开发票或办证,12
116.38,40.0,其它广告,2
116.18,39.72,代开发票或办证,5
116.19,39.75,代开发票或办证,1
116.18,39.730000000000004,代开发票或办证,1
116.65,39.88,代开发票或办证,15
116.68,39.92,代开发票或办证,23
116.69,39.93,代开发票或办证,17
116.46000000000001,40.11,其它广告,1
116.45,40.11,其它广告,1
116.45,40.1,其它广告,1
116.13,39.730000000000004,代开发票或办证,23
116.14,39.730000000000004,代开发票或办证,46
116.48,39.93,其它诈骗,22
116.46000000000001,39.93,其它诈骗,33
116.37,39.83,代开发票或办证,12
116.35000000000001,39.83,冒充机构诈骗,1
116.31,39.86,代开发票或办证,10
116.63,39.87,冒充机构诈骗,1
116.66,39.89,冒充机构诈骗,2
116.35000000000001,40.11,其它广告,16
116.32000000000001,40.12,其它广告,4
116.34,39.99,其它广告,2
116.48,39.92,其它诈骗,37
116.34,39.69,代开发票或办证,6
116.46000000000001,39.92,代开发票或办证,50
116.44,39.83,代开发票或办证,15
116.43,39.83,代开发票或办证,12
116.45,40.0,其它广告,1
116.45,39.99,其它广告,1
116.42,39.97,其它广告,3
116.29,40.09,代开发票或办证,15
116.29,40.1,代开发票或办证,1
116.46000000000001,39.910000000000004,代开发票或办证,23
116.45,39.910000000000004,代开发票或办证,8
116.48,39.9,房产广告,51
116.46000000000001,39.87,房产广告,47
116.48,39.88,代开发票或办证,51
116.52,39.77,代开发票或办证,21
116.51,39.77,代开发票或办证,19
116.45,39.9,房产广告,34
116.44,39.9,房产广告,34
116.43,39.95,房产广告,4
116.47,39.93,其它广告,10
116.52,39.78,代开发票或办证,70
116.14,39.75,代开发票或办证,2
116.13,39.75,代开发票或办证,1
116.55,39.74,代开发票或办证,6
116.54,39.74,代开发票或办证,11
116.42,39.72,代开发票或办证,2
116.17,39.76,代开发票或办证,5
116.16,39.75,代开发票或办证,1
116.17,39.75,代开发票或办证,3
116.13,39.74,代开发票或办证,6
116.5,39.800000000000004,代开发票或办证,33
116.7,39.93,代开发票或办证,15
116.7,39.92,代开发票或办证,1
116.46000000000001,39.93,贷款广告,2
116.54,39.75,代开发票或办证,76
116.14,39.76,代开发票或办证,1
116.52,39.9,房产广告,1
116.5,39.9,房产广告,22
116.47,39.81,代开发票或办证,10
116.48,39.81,代开发票或办证,25
116.69,39.88,代开发票或办证,5
116.46000000000001,39.96,房产广告,16
116.52,39.79,代开发票或办证,19
116.14,39.730000000000004,淫秽广告,40
116.46000000000001,39.86,代开发票或办证,28
116.65,39.9,代开发票或办证,28
116.77,39.94,贷款广告,1
116.45,39.910000000000004,房产广告,18
116.66,40.12,冒充机构诈骗,3
116.44,39.800000000000004,代开发票或办证,89
116.47,39.800000000000004,代开发票或办证,67
116.45,39.800000000000004,代开发票或办证,109
116.66,39.87,代开发票或办证,23
116.69,39.86,代开发票或办证,2
116.68,39.93,代开发票或办证,32
116.16,39.76,淫秽广告,50
116.17,39.76,淫秽广告,11
116.44,39.96,房产广告,30
116.47,39.77,代开发票或办证,1
116.46000000000001,39.79,代开发票或办证,11
116.48,39.980000000000004,代开发票或办证,146
116.49000000000001,39.980000000000004,代开发票或办证,66
116.48,39.97,代开发票或办证,76
116.46000000000001,39.83,代开发票或办证,7
116.47,39.83,代开发票或办证,14
116.65,39.9,房产广告,5
116.66,39.9,房产广告,1
116.45,39.81,代开发票或办证,19
116.56,40.0,代开发票或办证,13
116.21000000000001,39.76,淫秽广告,23
116.05,39.730000000000004,淫秽广告,1
116.56,39.92,代开发票或办证,24
116.66,39.89,代开发票或办证,24
116.47,39.97,代开发票或办证,29
116.47,39.980000000000004,代开发票或办证,27
116.22,39.84,代开发票或办证,6
116.23,39.85,代开发票或办证,10
116.22,39.85,代开发票或办证,2
116.43,39.85,房产广告,41
116.48,39.92,代开发票或办证,47
116.38,39.980000000000004,代开发票或办证,6
116.47,39.93,其它诈骗,18
116.49000000000001,39.89,房产广告,37
116.39,39.86,代开发票或办证,17
116.4,39.85,代开发票或办证,46
116.39,39.85,代开发票或办证,41
116.33,39.980000000000004,房产广告,2
116.35000000000001,39.980000000000004,房产广告,1
116.35000000000001,39.92,房产广告,1
116.35000000000001,39.910000000000004,房产广告,1
116.60000000000001,39.9,代开发票或办证,30
116.73,39.94,代开发票或办证,3
117.11,40.18,冒充机构诈骗,1
116.49000000000001,39.97,代开发票或办证,18
116.49000000000001,39.93,代开发票或办证,31
116.64,39.88,代开发票或办证,14
116.38,39.85,代开发票或办证,17
116.37,39.85,代开发票或办证,19
116.45,39.93,代开发票或办证,21
116.45,39.92,代开发票或办证,18
116.49000000000001,39.81,代开发票或办证,1
116.54,39.910000000000004,代开发票或办证,18
116.53,39.910000000000004,代开发票或办证,10
116.48,39.9,代开发票或办证,54
116.51,39.92,代开发票或办证,31
116.29,39.85,代开发票或办证,5
116.3,39.85,代开发票或办证,4
116.64,39.9,代开发票或办证,86
116.62,39.9,代开发票或办证,19
116.61,39.9,代开发票或办证,23
116.63,39.910000000000004,代开发票或办证,12
116.45,39.79,房产广告,1
116.41,39.79,房产广告,6
116.42,39.800000000000004,房产广告,24
116.58,39.800000000000004,代开发票或办证,11
116.58,39.88,代开发票或办证,2
116.58,39.89,代开发票或办证,1
116.44,39.86,房产广告,21
116.43,39.86,房产广告,42
116.48,39.95,代开发票或办证,37
116.17,39.77,淫秽广告,16
116.18,39.75,淫秽广告,1
116.59,39.910000000000004,代开发票或办证,57
116.60000000000001,39.910000000000004,代开发票或办证,12
116.36,40.0,代开发票或办证,1
116.47,39.92,代开发票或办证,38
116.55,39.9,代开发票或办证,3
116.56,39.9,代开发票或办证,6
116.25,39.85,代开发票或办证,4
116.25,39.86,代开发票或办证,4
116.41,40.08,其它广告,2
116.41,40.07,其它广告,19
116.39,40.08,其它广告,2
116.38,40.09,其它广告,1
116.59,39.92,代开发票或办证,72
116.58,39.92,代开发票或办证,32
116.25,40.12,代开发票或办证,6
116.26,40.12,代开发票或办证,3
116.55,39.910000000000004,代开发票或办证,11
116.49000000000001,39.87,代开发票或办证,23
116.45,39.96,代开发票或办证,22
116.44,39.96,代开发票或办证,74
116.31,39.96,代开发票或办证,8
116.3,39.95,代开发票或办证,7
116.09,39.68,代开发票或办证,2
116.26,39.88,代开发票或办证,6
116.27,39.88,代开发票或办证,6
116.26,39.89,代开发票或办证,1
116.45,39.79,代开发票或办证,55
116.44,39.79,代开发票或办证,36
116.57000000000001,39.92,代开发票或办证,20
116.58,39.910000000000004,代开发票或办证,21
116.57000000000001,39.910000000000004,代开发票或办证,12
116.67,39.97,代开发票或办证,2
116.67,39.96,代开发票或办证,1
116.63,39.9,代开发票或办证,111
116.62,39.92,代开发票或办证,6
116.61,39.92,代开发票或办证,33
116.61,39.910000000000004,代开发票或办证,3
116.32000000000001,39.72,代开发票或办证,1
116.31,39.72,代开发票或办证,1
116.46000000000001,39.84,代开发票或办证,19
116.19,39.92,代开发票或办证,3
116.46000000000001,39.89,代开发票或办证,49
116.46000000000001,39.88,代开发票或办证,26
116.44,39.88,代开发票或办证,6
116.42,39.83,代开发票或办证,13
116.16,39.75,淫秽广告,50
116.15,39.75,淫秽广告,15
116.65,39.92,代开发票或办证,10
116.64,39.92,代开发票或办证,10
116.43,39.84,代开发票或办证,39
116.32000000000001,39.85,其它广告,3
116.31,39.85,其它广告,1
116.44,39.94,代开发票或办证,2
116.43,39.93,代开发票或办证,19
116.35000000000001,40.0,代开发票或办证,28
116.35000000000001,40.03,代开发票或办证,6
116.49000000000001,39.78,代开发票或办证,9
116.33,40.03,代开发票或办证,7
116.35000000000001,39.82,代开发票或办证,4
116.52,39.910000000000004,代开发票或办证,27
116.56,39.76,代开发票或办证,22
116.54,39.84,代开发票或办证,2
116.53,39.84,代开发票或办证,7
116.46000000000001,39.800000000000004,代开发票或办证,15
116.56,39.910000000000004,代开发票或办证,4
116.3,39.980000000000004,代开发票或办证,17
116.3,39.97,代开发票或办证,4
116.32000000000001,39.85,代开发票或办证,11
116.49000000000001,39.9,房产广告,38
116.45,39.86,房产广告,17
116.47,39.96,代开发票或办证,28
116.69,39.910000000000004,房产广告,1
116.53,40.04,代开发票或办证,5
116.52,40.04,代开发票或办证,1
116.26,39.86,代开发票或办证,21
116.36,39.79,代开发票或办证,3
116.44,39.99,代开发票或办证,3
116.41,39.980000000000004,代开发票或办证,17
116.49000000000001,39.910000000000004,代开发票或办证,68
116.5,39.85,代开发票或办证,4
116.5,39.86,代开发票或办证,8
116.65,39.89,代开发票或办证,20
116.63,39.89,代开发票或办证,18
116.64,39.89,代开发票或办证,35
116.47,39.89,代开发票或办证,38
115.98,39.7,代开发票或办证,29
115.98,39.71,代开发票或办证,9
116.34,39.78,代开发票或办证,6
116.34,39.77,代开发票或办证,9
116.26,40.08,代开发票或办证,5
116.27,40.08,代开发票或办证,1
116.44,39.85,房产广告,33
116.29,39.95,房产广告,1
116.44,39.88,房产广告,15
116.12,39.71,代开发票或办证,6
116.12,39.72,代开发票或办证,3
116.15,39.74,代开发票或办证,9
116.32000000000001,39.89,代开发票或办证,4
116.45,39.95,代开发票或办证,33
116.46000000000001,39.94,代开发票或办证,17
116.44,39.97,房产广告,19
116.45,39.97,房产广告,5
116.4,39.71,代开发票或办证,6
116.42,39.71,代开发票或办证,5
116.46000000000001,39.96,贷款广告,11
116.17,40.04,代开发票或办证,17
116.47,39.910000000000004,代开发票或办证,56
116.67,39.9,代开发票或办证,39
116.4,40.17,代开发票或办证,5
116.48,39.85,房产广告,1
116.46000000000001,39.86,房产广告,13
116.28,39.82,代开发票或办证,14
116.29,39.82,代开发票或办证,19
116.28,39.77,代开发票或办证,2
