lng,lat,class,count
116.4,39.96,淫秽广告,34
116.39,39.96,淫秽广告,123
116.38,39.96,淫秽广告,32
116.41,39.96,淫秽广告,205
116.42,39.96,淫秽广告,31
116.44,39.94,淫秽广告,259
116.41,39.99,淫秽广告,10
116.4,39.99,淫秽广告,101
116.46000000000001,39.94,淫秽广告,64
116.45,39.93,淫秽广告,15
116.48,39.84,代开发票或办证,56
116.45,39.82,代开发票或办证,46
116.45,39.81,代开发票或办证,14
116.47,39.86,代开发票或办证,66
116.43,39.84,代开发票或办证,49
116.43,39.83,代开发票或办证,61
116.26,39.92,代开发票或办证,10
116.49000000000001,39.76,代开发票或办证,23
116.39,39.86,代开发票或办证,38
116.4,39.86,代开发票或办证,25
116.5,39.75,代开发票或办证,8
116.47,39.84,代开发票或办证,28
116.41,39.97,淫秽广告,36
116.43,39.86,代开发票或办证,113
116.47,39.88,代开发票或办证,74
116.47,39.87,代开发票或办证,62
116.54,39.75,代开发票或办证,22
116.49000000000001,39.9,代开发票或办证,149
116.48,39.89,代开发票或办证,197
116.35000000000001,39.910000000000004,代开发票或办证,97
116.35000000000001,39.92,代开发票或办证,74
116.48,39.910000000000004,代开发票或办证,221
116.51,39.92,代开发票或办证,139
116.5,39.92,代开发票或办证,195
116.49000000000001,39.910000000000004,代开发票或办证,277
116.49000000000001,39.92,代开发票或办证,145
116.48,39.92,代开发票或办证,171
116.48,39.93,代开发票或办证,148
116.31,39.88,代开发票或办证,119
116.5,39.89,代开发票或办证,69
116.51,39.910000000000004,代开发票或办证,129
116.46000000000001,39.87,代开发票或办证,170
116.46000000000001,39.88,代开发票或办证,94
116.31,39.910000000000004,代开发票或办证,63
116.4,39.85,代开发票或办证,108
116.37,39.800000000000004,代开发票或办证,7
116.45,39.99,代开发票或办证,26
116.45,40.0,代开发票或办证,53
116.34,39.74,代开发票或办证,14
116.42,39.83,代开发票或办证,51
116.3,39.96,代开发票或办证,21
116.3,39.97,代开发票或办证,15
116.42,39.95,代开发票或办证,82
116.42,39.84,代开发票或办证,133
116.42,39.96,代开发票或办证,97
116.42,39.97,代开发票或办证,88
116.44,39.82,代开发票或办证,14
116.59,39.9,代开发票或办证,17
116.60000000000001,39.910000000000004,代开发票或办证,33
116.59,39.910000000000004,代开发票或办证,71
116.60000000000001,39.9,代开发票或办证,76
116.33,39.76,代开发票或办证,106
116.45,39.910000000000004,代开发票或办证,88
116.44,39.910000000000004,代开发票或办证,10
116.41,40.0,代开发票或办证,39
116.41,40.02,代开发票或办证,149
116.43,39.85,代开发票或办证,158
116.46000000000001,39.94,代开发票或办证,84
116.48,39.96,代开发票或办证,93
116.47,39.96,代开发票或办证,28
116.47,39.93,代开发票或办证,44
116.58,39.910000000000004,代开发票或办证,49
116.41,40.03,代开发票或办证,137
116.2,39.76,房产广告,4
116.41,40.06,代开发票或办证,102
116.41,40.050000000000004,代开发票或办证,71
116.41,39.96,代开发票或办证,102
116.41,39.95,代开发票或办证,20
116.41,39.94,代开发票或办证,65
116.43,39.93,代开发票或办证,191
116.47,39.83,代开发票或办证,57
116.44,39.9,代开发票或办证,53
116.46000000000001,39.9,代开发票或办证,143
116.07000000000001,39.65,代开发票或办证,17
116.06,39.64,代开发票或办证,19
116.5,39.910000000000004,代开发票或办证,127
116.38,39.84,代开发票或办证,101
116.38,39.85,代开发票或办证,56
116.46000000000001,39.94,其它广告,9
116.43,39.92,代开发票或办证,201
116.47,39.910000000000004,代开发票或办证,199
116.13,39.730000000000004,代开发票或办证,32
116.43,39.97,淫秽广告,5
116.4,39.89,淫秽广告,3
116.69,39.88,贷款广告,8
116.48,39.95,代开发票或办证,58
116.47,39.95,代开发票或办证,21
116.43,39.94,代开发票或办证,133
116.49000000000001,39.87,代开发票或办证,32
116.5,39.87,代开发票或办证,7
116.53,39.910000000000004,代开发票或办证,56
116.51,39.88,代开发票或办证,4
116.59,39.92,代开发票或办证,74
116.41,39.83,代开发票或办证,35
116.38,39.800000000000004,代开发票或办证,5
116.42,39.85,代开发票或办证,247
116.65,39.88,贷款广告,5
116.66,39.88,贷款广告,15
116.27,39.93,代开发票或办证,17
116.27,39.92,代开发票或办证,16
116.41,39.980000000000004,代开发票或办证,196
116.4,39.980000000000004,代开发票或办证,80
116.57000000000001,39.93,代开发票或办证,2
116.35000000000001,40.0,代开发票或办证,6
116.48,39.980000000000004,代开发票或办证,307
116.49000000000001,39.980000000000004,代开发票或办证,61
116.32000000000001,40.050000000000004,代开发票或办证,51
116.22,39.84,代开发票或办证,41
116.23,39.85,代开发票或办证,58
116.22,39.85,代开发票或办证,20
116.36,39.980000000000004,代开发票或办证,88
116.5,39.97,冒充机构诈骗,26
116.46000000000001,39.910000000000004,代开发票或办证,119
116.49000000000001,39.78,代开发票或办证,12
116.4,39.96,代开发票或办证,67
116.46000000000001,39.9,其它广告,49
116.45,39.9,其它广告,14
116.56,39.89,代开发票或办证,4
116.56,39.9,代开发票或办证,45
116.46000000000001,39.87,其它广告,2
116.45,39.89,其它广告,37
116.32000000000001,39.88,代开发票或办证,31
116.32000000000001,39.89,代开发票或办证,20
116.34,39.980000000000004,代开发票或办证,83
116.33,39.980000000000004,代开发票或办证,30
116.44,39.96,代开发票或办证,78
116.43,39.96,代开发票或办证,37
116.47,39.92,冒充机构诈骗,94
116.47,39.910000000000004,冒充机构诈骗,74
116.48,39.910000000000004,冒充机构诈骗,64
116.46000000000001,39.93,代开发票或办证,164
116.32000000000001,39.9,代开发票或办证,29
116.49000000000001,39.85,代开发票或办证,20
116.42,39.99,代开发票或办证,129
116.47,39.99,冒充机构诈骗,334
116.47,39.87,冒充机构诈骗,41
116.5,39.980000000000004,代开发票或办证,26
116.45,39.910000000000004,冒充机构诈骗,40
116.33,39.84,冒充机构诈骗,25
116.28,39.82,代开发票或办证,264
116.28,39.84,代开发票或办证,117
116.28,39.85,代开发票或办证,119
116.46000000000001,39.93,房产广告,6
116.48,39.97,代开发票或办证,127
116.48,39.89,冒充机构诈骗,59
116.49000000000001,39.88,冒充机构诈骗,2
116.66,39.9,房产广告,19
116.65,39.9,房产广告,9
116.31,39.86,代开发票或办证,79
116.31,39.87,代开发票或办证,46
116.55,39.95,冒充机构诈骗,16
116.61,39.95,代开发票或办证,9
116.62,39.95,代开发票或办证,7
116.36,39.96,代开发票或办证,39
116.35000000000001,39.96,代开发票或办证,8
116.45,39.86,代开发票或办证,149
116.46000000000001,39.92,房产广告,1
116.46000000000001,39.92,代开发票或办证,139
116.47,39.92,代开发票或办证,70
116.63,39.9,房产广告,67
116.29,39.82,代开发票或办证,175
116.37,39.82,代开发票或办证,1
116.38,39.83,代开发票或办证,33
116.37,39.83,代开发票或办证,79
116.45,39.87,代开发票或办证,82
116.41,39.87,代开发票或办证,19
116.49000000000001,39.96,代开发票或办证,141
116.49000000000001,39.89,代开发票或办证,117
116.51,40.0,代开发票或办证,18
116.61,39.980000000000004,代开发票或办证,1
116.29,39.9,代开发票或办证,25
116.28,39.85,冒充机构诈骗,14
116.28,39.84,冒充机构诈骗,13
116.44,39.94,代开发票或办证,79
116.44,39.93,代开发票或办证,37
116.31,39.88,冒充机构诈骗,16
116.73,39.94,代开发票或办证,27
116.72,39.94,代开发票或办证,9
116.60000000000001,39.87,代开发票或办证,3
116.39,39.85,代开发票或办证,175
116.5,39.92,冒充机构诈骗,253
116.51,39.92,冒充机构诈骗,54
116.61,39.92,代开发票或办证,115
116.60000000000001,39.92,代开发票或办证,93
116.37,40.01,代开发票或办证,8
116.36,40.01,代开发票或办证,20
116.42,39.800000000000004,代开发票或办证,26
116.66,39.87,贷款广告,8
116.67,39.88,贷款广告,10
116.67,39.89,贷款广告,2
116.68,39.89,贷款广告,4
116.45,39.95,冒充机构诈骗,55
116.48,39.99,冒充机构诈骗,333
116.43,39.99,代开发票或办证,62
116.31,39.83,代开发票或办证,68
116.3,39.82,代开发票或办证,67
116.48,39.980000000000004,冒充机构诈骗,127
116.49000000000001,39.97,冒充机构诈骗,32
116.42,39.87,代开发票或办证,19
116.47,39.85,代开发票或办证,43
116.29,39.84,代开发票或办证,64
116.28,39.83,代开发票或办证,145
116.29,39.83,代开发票或办证,83
116.43,39.910000000000004,代开发票或办证,82
116.42,39.99,冒充机构诈骗,193
116.53,39.94,冒充机构诈骗,10
116.53,39.93,冒充机构诈骗,7
116.35000000000001,39.89,代开发票或办证,13
116.37,39.92,代开发票或办证,5
116.33,39.93,代开发票或办证,7
116.66,39.87,房产广告,9
116.67,39.88,房产广告,2
116.67,39.89,房产广告,2
116.4,40.07,代开发票或办证,3
116.41,40.07,代开发票或办证,23
116.26,40.22,代开发票或办证,9
116.25,40.22,代开发票或办证,10
116.25,40.27,代开发票或办证,3
116.31,39.97,其它广告,12
116.56,39.910000000000004,冒充机构诈骗,66
116.24000000000001,39.86,代开发票或办证,12
116.25,39.86,代开发票或办证,16
116.41,39.980000000000004,冒充机构诈骗,110
116.42,39.980000000000004,冒充机构诈骗,103
116.26,39.86,代开发票或办证,20
116.26,39.77,代开发票或办证,13
116.52,39.92,代开发票或办证,72
116.52,39.910000000000004,代开发票或办证,97
116.41,40.04,代开发票或办证,87
116.41,40.08,代开发票或办证,30
116.39,40.1,代开发票或办证,2
116.49000000000001,39.99,代开发票或办证,54
116.59,39.92,冒充机构诈骗,54
116.58,39.92,冒充机构诈骗,6
116.44,39.88,代开发票或办证,27
116.33,39.730000000000004,代开发票或办证,121
116.69,39.76,代开发票或办证,20
116.66,39.88,房产广告,7
116.67,39.9,房产广告,3
116.65,39.89,房产广告,5
116.62,39.97,冒充机构诈骗,5
116.63,39.88,贷款广告,4
116.62,39.87,贷款广告,3
116.46000000000001,40.0,冒充机构诈骗,192
116.36,40.06,代开发票或办证,6
116.23,39.9,冒充机构诈骗,29
116.24000000000001,39.9,冒充机构诈骗,16
116.41,39.86,代开发票或办证,39
116.59,39.910000000000004,冒充机构诈骗,27
116.60000000000001,39.910000000000004,冒充机构诈骗,9
116.66,39.9,代开发票或办证,46
116.65,39.9,代开发票或办证,59
116.54,39.910000000000004,代开发票或办证,52
116.43,40.02,代开发票或办证,9
116.43,40.03,代开发票或办证,11
116.33,39.77,代开发票或办证,35
116.34,39.78,代开发票或办证,21
116.35000000000001,39.78,代开发票或办证,6
116.44,39.95,代开发票或办证,49
116.21000000000001,39.76,房产广告,1
116.29,39.77,代开发票或办证,46
116.34,39.800000000000004,代开发票或办证,13
116.27,39.910000000000004,其它广告,14
116.27,39.92,其它广告,9
116.46000000000001,39.910000000000004,冒充机构诈骗,46
116.46000000000001,40.02,冒充机构诈骗,7
116.60000000000001,39.94,冒充机构诈骗,25
116.60000000000001,39.95,冒充机构诈骗,13
116.49000000000001,39.95,代开发票或办证,27
116.5,39.96,代开发票或办证,13
116.5,39.97,代开发票或办证,11
116.5,39.83,代开发票或办证,16
116.5,39.84,代开发票或办证,3
116.57000000000001,39.78,代开发票或办证,6
116.39,39.85,冒充机构诈骗,65
116.39,39.86,冒充机构诈骗,26
116.31,39.89,代开发票或办证,44
116.48,39.9,代开发票或办证,148
116.74000000000001,39.85,冒充机构诈骗,6
116.36,39.79,代开发票或办证,32
116.32000000000001,40.03,代开发票或办证,11
116.34,40.0,代开发票或办证,15
116.51,39.79,代开发票或办证,10
116.47,40.0,冒充机构诈骗,49
116.45,39.9,代开发票或办证,111
116.32000000000001,39.83,代开发票或办证,51
116.4,39.96,冒充机构诈骗,42
116.4,39.97,代开发票或办证,27
116.39,39.83,代开发票或办证,31
116.24000000000001,40.21,代开发票或办证,12
116.25,40.21,代开发票或办证,22
116.39,39.96,冒充机构诈骗,36
116.42,39.97,冒充机构诈骗,50
116.48,39.83,代开发票或办证,9
116.3,39.96,冒充机构诈骗,30
116.29,39.96,冒充机构诈骗,2
116.29,39.95,冒充机构诈骗,5
116.45,39.83,代开发票或办证,29
116.44,39.81,代开发票或办证,5
116.25,39.88,代开发票或办证,10
116.23,39.84,代开发票或办证,21
116.48,39.94,代开发票或办证,25
116.46000000000001,39.89,代开发票或办证,93
116.35000000000001,39.83,代开发票或办证,41
116.3,39.85,代开发票或办证,23
116.42,39.9,冒充机构诈骗,20
116.25,39.89,代开发票或办证,6
116.45,39.96,代开发票或办证,101
116.45,39.980000000000004,代开发票或办证,77
116.46000000000001,39.97,代开发票或办证,53
116.35000000000001,39.730000000000004,代开发票或办证,27
116.46000000000001,39.92,冒充机构诈骗,133
116.77,39.94,代开发票或办证,83
116.73,39.93,代开发票或办证,5
116.3,39.78,代开发票或办证,19
116.31,39.82,代开发票或办证,46
116.31,39.81,代开发票或办证,13
116.43,39.980000000000004,冒充机构诈骗,115
116.38,39.86,代开发票或办证,40
116.47,39.980000000000004,冒充机构诈骗,45
116.49000000000001,40.0,代开发票或办证,3
116.5,40.0,代开发票或办证,30
116.47,39.95,冒充机构诈骗,13
116.11,39.72,代开发票或办证,27
116.10000000000001,39.72,代开发票或办证,1
116.41,40.08,冒充机构诈骗,20
116.28,39.77,代开发票或办证,19
116.34,39.79,代开发票或办证,21
116.41,39.97,代开发票或办证,30
116.63,39.97,代开发票或办证,1
116.45,39.84,代开发票或办证,4
116.45,39.94,代开发票或办证,29
116.63,39.96,冒充机构诈骗,3
116.62,39.96,冒充机构诈骗,3
116.39,39.72,代开发票或办证,7
116.52,39.9,冒充机构诈骗,5
116.5,39.910000000000004,冒充机构诈骗,128
116.41,39.99,冒充机构诈骗,164
116.21000000000001,39.9,冒充机构诈骗,32
116.46000000000001,39.9,冒充机构诈骗,158
116.48,40.17,代开发票或办证,1
116.06,39.65,代开发票或办证,18
116.53,39.800000000000004,代开发票或办证,2
116.53,39.77,代开发票或办证,3
116.53,39.76,代开发票或办证,3
116.49000000000001,39.93,冒充机构诈骗,30
116.48,39.93,冒充机构诈骗,50
116.14,39.74,代开发票或办证,30
116.14,39.730000000000004,代开发票或办证,45
116.22,40.21,代开发票或办证,7
116.26,40.12,代开发票或办证,4
116.38,39.980000000000004,代开发票或办证,35
116.37,39.980000000000004,代开发票或办证,54
116.38,39.97,代开发票或办证,14
116.34,39.730000000000004,代开发票或办证,123
116.34,39.71,代开发票或办证,29
116.33,39.7,代开发票或办证,12
116.27,39.910000000000004,代开发票或办证,55
116.28,39.910000000000004,代开发票或办证,12
116.58,39.87,冒充机构诈骗,4
116.64,39.83,冒充机构诈骗,1
116.66,39.83,冒充机构诈骗,1
116.28,39.86,代开发票或办证,85
116.27,39.89,代开发票或办证,8
116.27,39.9,代开发票或办证,60
116.47,39.9,代开发票或办证,220
116.52,40.0,冒充机构诈骗,15
116.53,40.0,冒充机构诈骗,3
116.49000000000001,39.89,冒充机构诈骗,25
116.57000000000001,39.910000000000004,代开发票或办证,58
116.57000000000001,39.9,代开发票或办证,66
116.41,39.84,代开发票或办证,76
116.47,39.92,贷款广告,6
116.51,39.78,冒充机构诈骗,55
116.52,39.78,冒充机构诈骗,18
116.52,39.77,冒充机构诈骗,4
116.34,39.72,代开发票或办证,129
116.33,39.72,代开发票或办证,85
116.45,39.92,代开发票或办证,50
116.45,39.93,代开发票或办证,75
116.38,39.99,代开发票或办证,9
116.37,39.99,代开发票或办证,39
116.57000000000001,39.92,冒充机构诈骗,27
116.49000000000001,39.980000000000004,冒充机构诈骗,47
116.43,39.910000000000004,冒充机构诈骗,49
116.44,39.910000000000004,冒充机构诈骗,17
116.63,39.88,代开发票或办证,5
116.54,39.89,代开发票或办证,32
116.4,39.94,代开发票或办证,35
116.37,39.94,代开发票或办证,18
116.34,39.95,代开发票或办证,9
116.35000000000001,39.95,代开发票或办证,4
116.45,39.95,代开发票或办证,168
116.45,39.87,冒充机构诈骗,55
116.37,39.95,冒充机构诈骗,28
