lng,lat,class,count
116.38,39.96,淫秽广告,44
116.4,39.96,淫秽广告,124
116.39,39.96,淫秽广告,153
116.41,39.96,淫秽广告,244
116.4,39.99,淫秽广告,452
116.45,39.96,淫秽广告,68
116.44,39.96,淫秽广告,59
116.44,39.94,淫秽广告,360
116.44,39.95,淫秽广告,24
116.45,39.9,淫秽广告,150
116.45,39.94,淫秽广告,88
116.46000000000001,39.89,淫秽广告,102
116.38,39.99,淫秽广告,155
116.44,39.9,淫秽广告,409
116.43,39.92,淫秽广告,21
116.63,40.06,淫秽广告,1
116.43,39.94,淫秽广告,102
116.45,39.95,淫秽广告,101
116.46000000000001,39.94,淫秽广告,128
116.42,39.980000000000004,淫秽广告,81
116.46000000000001,39.9,淫秽广告,216
116.46000000000001,39.92,淫秽广告,20
116.46000000000001,39.93,淫秽广告,76
116.43,39.9,淫秽广告,100
116.49000000000001,39.87,代开发票或办证,58
116.48,39.88,代开发票或办证,110
116.47,39.88,代开发票或办证,253
116.48,39.87,代开发票或办证,115
116.42,39.85,代开发票或办证,230
116.41,39.84,代开发票或办证,77
116.46000000000001,39.9,代开发票或办证,761
116.45,39.9,代开发票或办证,495
116.27,39.93,代开发票或办证,40
116.24000000000001,39.94,代开发票或办证,4
116.27,39.92,代开发票或办证,37
116.46000000000001,39.88,代开发票或办证,594
116.47,39.910000000000004,代开发票或办证,342
116.37,39.85,代开发票或办证,102
116.36,39.85,代开发票或办证,84
116.46000000000001,39.87,代开发票或办证,543
116.46000000000001,39.89,代开发票或办证,565
116.5,39.92,代开发票或办证,266
116.45,39.910000000000004,代开发票或办证,285
116.45,39.87,代开发票或办证,174
116.49000000000001,39.95,代开发票或办证,48
116.49000000000001,39.96,代开发票或办证,163
116.48,39.95,代开发票或办证,85
116.28,40.01,代开发票或办证,23
116.28,40.02,代开发票或办证,18
116.27,40.02,代开发票或办证,17
116.34,39.96,代开发票或办证,72
116.38,39.96,代开发票或办证,218
116.39,39.96,代开发票或办证,156
116.4,39.96,代开发票或办证,266
116.41,39.85,代开发票或办证,199
116.37,39.83,代开发票或办证,44
116.7,39.85,代开发票或办证,12
116.7,39.84,代开发票或办证,13
116.46000000000001,39.95,代开发票或办证,196
116.46000000000001,39.94,代开发票或办证,168
116.58,39.95,代开发票或办证,4
116.58,39.96,代开发票或办证,3
116.58,39.97,代开发票或办证,5
116.32000000000001,39.75,代开发票或办证,2
116.32000000000001,39.74,代开发票或办证,2
116.41,39.99,代开发票或办证,125
116.33,39.75,代开发票或办证,14
116.49000000000001,39.9,代开发票或办证,215
116.48,39.9,代开发票或办证,131
116.55,39.92,代开发票或办证,30
116.45,39.93,代开发票或办证,109
116.44,39.93,代开发票或办证,20
116.45,39.95,代开发票或办证,270
116.43,40.17,代开发票或办证,1
116.44,40.160000000000004,代开发票或办证,2
116.47,39.9,代开发票或办证,372
116.29,39.88,代开发票或办证,20
116.64,39.92,代开发票或办证,21
116.63,39.89,代开发票或办证,60
116.64,39.89,代开发票或办证,29
116.59,39.910000000000004,代开发票或办证,46
116.56,39.910000000000004,代开发票或办证,48
116.43,39.96,代开发票或办证,231
116.42,39.96,代开发票或办证,111
116.41,39.9,代开发票或办证,123
116.4,39.9,代开发票或办证,38
116.41,39.89,代开发票或办证,52
116.46000000000001,39.92,代开发票或办证,590
116.44,39.96,代开发票或办证,359
116.45,39.96,代开发票或办证,342
116.55,39.910000000000004,代开发票或办证,120
116.44,39.88,代开发票或办证,38
116.43,40.07,其它广告,1
116.48,39.910000000000004,代开发票或办证,331
116.32000000000001,39.96,代开发票或办证,135
116.31,39.96,代开发票或办证,36
116.45,39.81,代开发票或办证,20
116.44,39.82,代开发票或办证,7
116.44,39.83,代开发票或办证,18
116.43,39.83,代开发票或办证,19
116.41,39.96,代开发票或办证,374
116.43,39.87,代开发票或办证,17
116.34,39.82,代开发票或办证,60
116.34,39.81,代开发票或办证,32
116.44,39.86,代开发票或办证,21
116.35000000000001,39.93,代开发票或办证,75
116.51,39.910000000000004,代开发票或办证,240
116.31,39.94,代开发票或办证,53
116.46000000000001,39.86,代开发票或办证,256
116.56,39.75,代开发票或办证,1
116.42,40.06,其它广告,9
116.45,39.800000000000004,代开发票或办证,21
116.44,39.800000000000004,代开发票或办证,10
116.57000000000001,39.92,代开发票或办证,14
116.56,39.92,代开发票或办证,47
116.31,39.86,代开发票或办证,96
116.31,39.85,代开发票或办证,40
116.32000000000001,39.85,代开发票或办证,51
116.43,39.980000000000004,代开发票或办证,321
116.46000000000001,39.93,代开发票或办证,324
116.5,39.93,代开发票或办证,137
116.24000000000001,39.92,代开发票或办证,10
116.33,39.96,代开发票或办证,110
116.3,40.09,代开发票或办证,15
116.24000000000001,40.230000000000004,代开发票或办证,2
116.47,39.86,代开发票或办证,172
116.39,39.92,代开发票或办证,11
116.39,39.93,代开发票或办证,10
116.49000000000001,39.89,代开发票或办证,126
116.5,39.89,代开发票或办证,62
116.31,39.97,代开发票或办证,236
116.32000000000001,39.97,代开发票或办证,89
116.48,39.89,代开发票或办证,257
116.31,39.980000000000004,代开发票或办证,144
