lng,lat,class,count
116.41,39.96,淫秽广告,138
116.39,39.96,淫秽广告,50
116.41,39.980000000000004,淫秽广告,88
116.4,39.980000000000004,淫秽广告,60
116.46000000000001,39.88,淫秽广告,33
116.47,39.88,淫秽广告,11
116.42,39.96,淫秽广告,14
116.43,39.96,淫秽广告,21
116.44,39.96,淫秽广告,36
116.46000000000001,39.89,淫秽广告,84
116.46000000000001,39.9,淫秽广告,272
116.45,39.9,淫秽广告,282
116.43,39.94,淫秽广告,50
116.4,39.99,淫秽广告,475
116.41,39.99,淫秽广告,105
116.45,39.95,淫秽广告,82
116.46000000000001,39.95,淫秽广告,93
116.45,39.93,淫秽广告,48
116.44,39.94,淫秽广告,306
116.45,39.94,淫秽广告,105
116.47,39.910000000000004,代开发票或办证,407
116.5,39.9,代开发票或办证,116
116.49000000000001,39.9,代开发票或办证,292
116.48,39.9,代开发票或办证,152
116.37,39.85,代开发票或办证,169
116.44,39.85,代开发票或办证,134
116.43,39.85,代开发票或办证,265
116.27,39.92,代开发票或办证,58
116.27,39.93,代开发票或办证,61
116.43,39.83,代开发票或办证,39
116.43,39.96,代开发票或办证,156
116.42,39.85,代开发票或办证,345
116.41,39.96,代开发票或办证,324
116.4,39.96,代开发票或办证,129
116.43,39.97,淫秽广告,38
116.72,39.85,代开发票或办证,12
116.71000000000001,39.85,代开发票或办证,8
116.41,40.07,代开发票或办证,73
116.37,40.07,代开发票或办证,11
116.51,39.94,代开发票或办证,54
116.47,39.92,代开发票或办证,155
116.12,39.7,代开发票或办证,11
116.10000000000001,39.7,代开发票或办证,8
116.5,39.93,代开发票或办证,199
116.46000000000001,39.910000000000004,代开发票或办证,460
116.67,39.88,代开发票或办证,67
116.66,39.88,代开发票或办证,168
116.47,39.89,淫秽广告,65
116.62,39.89,代开发票或办证,8
116.62,39.9,代开发票或办证,31
116.63,39.89,代开发票或办证,64
116.46000000000001,39.89,代开发票或办证,554
116.4,40.02,代开发票或办证,9
116.41,40.02,代开发票或办证,40
116.41,40.050000000000004,代开发票或办证,68
116.37,39.9,代开发票或办证,32
116.69,39.86,代开发票或办证,29
116.34,40.06,代开发票或办证,28
116.41,40.06,代开发票或办证,75
116.46000000000001,39.9,代开发票或办证,715
116.68,39.92,代开发票或办证,10
116.57000000000001,39.88,代开发票或办证,4
116.36,39.83,代开发票或办证,64
116.4,39.83,代开发票或办证,52
116.42,40.06,其它广告,3
116.41,40.08,其它广告,4
116.41,40.06,其它广告,27
116.48,39.980000000000004,代开发票或办证,212
116.49000000000001,39.980000000000004,代开发票或办证,65
116.49000000000001,39.97,代开发票或办证,59
116.42,39.96,代开发票或办证,185
116.52,39.910000000000004,代开发票或办证,122
116.51,39.9,代开发票或办证,84
116.51,39.910000000000004,代开发票或办证,186
116.38,39.83,代开发票或办证,95
116.46000000000001,39.93,代开发票或办证,487
116.45,39.95,代开发票或办证,241
116.53,39.96,代开发票或办证,54
116.54,39.96,代开发票或办证,6
116.54,39.97,代开发票或办证,19
116.36,39.84,代开发票或办证,74
116.36,39.85,代开发票或办证,56
116.45,39.96,代开发票或办证,258
116.44,39.96,代开发票或办证,372
116.14,39.730000000000004,代开发票或办证,58
116.37,39.84,代开发票或办证,88
116.46000000000001,39.95,代开发票或办证,159
116.33,39.74,代开发票或办证,65
116.33,39.75,代开发票或办证,39
116.34,39.74,代开发票或办证,29
116.34,39.730000000000004,代开发票或办证,32
116.54,39.92,代开发票或办证,30
116.57000000000001,39.9,代开发票或办证,61
116.25,39.86,代开发票或办证,17
116.29,39.81,代开发票或办证,43
116.49000000000001,39.95,代开发票或办证,100
116.34,39.9,代开发票或办证,14
116.38,39.97,代开发票或办证,83
116.48,39.96,代开发票或办证,125
116.41,40.0,代开发票或办证,82
116.41,39.99,代开发票或办证,55
116.61,39.92,代开发票或办证,79
116.60000000000001,39.92,代开发票或办证,96
116.2,39.81,代开发票或办证,23
116.2,39.82,代开发票或办证,33
116.34,39.81,代开发票或办证,10
116.34,39.82,代开发票或办证,52
116.34,39.83,代开发票或办证,43
116.5,39.910000000000004,代开发票或办证,191
116.49000000000001,39.910000000000004,代开发票或办证,423
116.17,39.92,代开发票或办证,27
116.19,39.9,代开发票或办证,3
116.42,39.99,代开发票或办证,58
116.41,39.980000000000004,代开发票或办证,139
116.26,40.03,代开发票或办证,21
116.25,40.03,代开发票或办证,1
116.46000000000001,39.88,代开发票或办证,459
116.45,39.88,代开发票或办证,185
116.47,39.97,代开发票或办证,38
116.45,39.97,代开发票或办证,37
116.32000000000001,40.050000000000004,代开发票或办证,149
116.33,40.06,代开发票或办证,25
116.42,40.06,代开发票或办证,8
116.31,40.08,代开发票或办证,8
116.47,39.88,代开发票或办证,237
116.46000000000001,39.92,代开发票或办证,653
116.54,39.93,代开发票或办证,50
116.57000000000001,39.94,代开发票或办证,1
116.58,39.95,代开发票或办证,13
116.4,39.85,代开发票或办证,143
116.3,39.86,代开发票或办证,130
116.4,40.12,代开发票或办证,1
116.41,40.12,代开发票或办证,8
116.48,39.92,代开发票或办证,242
116.33,39.97,代开发票或办证,95
