lng,lat,class,count
116.52,39.92,代开发票或办证,114
116.45,39.86,代开发票或办证,41
116.42,39.800000000000004,代开发票或办证,23
116.43,39.800000000000004,代开发票或办证,10
116.46000000000001,39.92,代开发票或办证,95
116.47,39.92,代开发票或办证,42
116.7,39.83,代开发票或办证,3
116.46000000000001,39.93,代开发票或办证,55
116.42,39.85,代开发票或办证,39
116.38,39.81,代开发票或办证,3
116.38,39.83,代开发票或办证,20
116.39,39.84,代开发票或办证,4
116.67,39.88,代开发票或办证,18
116.66,39.88,代开发票或办证,97
116.48,39.980000000000004,代开发票或办证,78
116.46000000000001,39.97,代开发票或办证,32
116.44,39.89,代开发票或办证,11
116.44,39.9,代开发票或办证,12
116.45,39.88,代开发票或办证,54
116.46000000000001,39.88,代开发票或办证,79
116.45,39.87,代开发票或办证,26
116.46000000000001,39.87,代开发票或办证,132
116.47,39.910000000000004,代开发票或办证,135
116.5,39.92,代开发票或办证,153
116.51,39.92,代开发票或办证,119
116.51,39.910000000000004,代开发票或办证,15
116.28,39.83,代开发票或办证,88
116.3,39.84,代开发票或办证,9
116.3,39.83,代开发票或办证,21
116.29,39.81,代开发票或办证,103
116.29,39.82,代开发票或办证,120
116.46000000000001,39.89,代开发票或办证,133
116.5,39.93,代开发票或办证,100
116.36,39.85,代开发票或办证,37
116.37,39.85,代开发票或办证,39
116.59,39.910000000000004,代开发票或办证,58
116.60000000000001,39.92,代开发票或办证,81
116.59,39.92,代开发票或办证,86
116.4,39.85,代开发票或办证,32
116.5,39.86,代开发票或办证,38
116.67,39.87,代开发票或办证,10
116.68,39.87,代开发票或办证,10
116.69,39.86,代开发票或办证,16
116.42,39.84,代开发票或办证,25
116.42,39.76,代开发票或办证,6
116.43,39.76,代开发票或办证,4
116.28,39.86,代开发票或办证,146
116.39,39.96,代开发票或办证,22
116.39,39.97,代开发票或办证,1
116.34,39.85,代开发票或办证,23
116.31,39.980000000000004,代开发票或办证,56
116.31,39.97,代开发票或办证,37
