lng,lat,class,count
116.39,39.96,淫秽广告,164
116.38,39.96,淫秽广告,100
116.4,39.96,淫秽广告,88
116.47,39.95,淫秽广告,62
116.46000000000001,39.95,淫秽广告,202
116.41,39.96,淫秽广告,151
116.42,39.97,淫秽广告,34
116.41,39.97,淫秽广告,80
116.43,39.97,淫秽广告,54
116.43,39.96,淫秽广告,62
116.45,39.94,淫秽广告,218
116.4,39.99,淫秽广告,204
116.41,39.99,淫秽广告,20
116.41,39.95,淫秽广告,4
116.5,39.92,代开发票或办证,481
116.51,39.92,代开发票或办证,223
116.11,39.72,代开发票或办证,36
116.5,39.910000000000004,代开发票或办证,226
116.46000000000001,39.94,淫秽广告,102
116.13,39.730000000000004,代开发票或办证,25
116.12,39.730000000000004,代开发票或办证,12
116.44,39.980000000000004,代开发票或办证,32
116.57000000000001,39.910000000000004,代开发票或办证,70
116.58,39.92,代开发票或办证,54
116.59,39.92,代开发票或办证,177
116.48,39.93,代开发票或办证,81
116.34,39.78,代开发票或办证,28
116.33,39.78,代开发票或办证,4
116.34,39.79,代开发票或办证,34
116.65,39.92,代开发票或办证,40
116.65,39.93,代开发票或办证,10
116.23,39.84,代开发票或办证,60
116.22,39.84,代开发票或办证,20
116.46000000000001,39.910000000000004,代开发票或办证,197
116.43,39.980000000000004,代开发票或办证,61
116.42,39.980000000000004,代开发票或办证,38
116.27,39.86,代开发票或办证,33
116.26,39.86,代开发票或办证,36
116.26,39.85,代开发票或办证,7
116.43,40.01,代开发票或办证,4
116.51,40.14,代开发票或办证,2
116.43,40.0,代开发票或办证,8
116.32000000000001,39.83,代开发票或办证,19
116.5,39.93,代开发票或办证,159
116.49000000000001,39.9,代开发票或办证,129
116.29,39.86,代开发票或办证,78
116.29,39.84,代开发票或办证,34
116.29,39.83,代开发票或办证,74
116.48,39.89,代开发票或办证,159
116.49000000000001,39.89,代开发票或办证,119
116.28,39.84,代开发票或办证,106
116.28,39.83,代开发票或办证,154
116.47,39.87,代开发票或办证,95
116.47,39.86,代开发票或办证,107
116.47,39.85,代开发票或办证,50
116.44,39.800000000000004,房产广告,227
116.3,39.96,代开发票或办证,112
116.3,39.95,代开发票或办证,21
116.45,39.86,代开发票或办证,200
116.46000000000001,39.85,代开发票或办证,96
116.49000000000001,39.92,代开发票或办证,209
116.45,39.89,代开发票或办证,83
116.49000000000001,39.69,房产广告,4
116.32000000000001,39.85,代开发票或办证,71
116.31,39.85,代开发票或办证,87
116.16,39.75,代开发票或办证,54
116.51,39.800000000000004,代开发票或办证,16
116.42,40.06,代开发票或办证,2
116.41,40.06,代开发票或办证,4
116.41,40.050000000000004,代开发票或办证,18
116.42,40.050000000000004,代开发票或办证,7
116.41,39.85,代开发票或办证,187
116.44,39.83,代开发票或办证,44
116.53,39.86,代开发票或办证,43
116.34,40.03,代开发票或办证,20
116.42,39.85,代开发票或办证,270
116.46000000000001,39.87,代开发票或办证,255
116.66,39.88,代开发票或办证,199
116.46000000000001,39.93,贷款广告,136
116.43,39.85,代开发票或办证,238
116.46000000000001,39.9,代开发票或办证,515
116.42,39.84,代开发票或办证,139
116.45,39.9,代开发票或办证,259
116.31,39.83,冒充机构诈骗,58
116.3,39.83,冒充机构诈骗,94
116.29,39.83,冒充机构诈骗,15
116.27,39.87,代开发票或办证,160
116.28,39.87,代开发票或办证,30
116.11,39.96,代开发票或办证,2
116.11,39.93,代开发票或办证,13
116.10000000000001,39.94,代开发票或办证,57
116.46000000000001,39.93,代开发票或办证,399
116.45,39.93,代开发票或办证,67
116.42,39.84,房产广告,252
116.42,39.86,代开发票或办证,109
116.35000000000001,39.85,代开发票或办证,22
116.35000000000001,39.84,代开发票或办证,14
116.36,39.85,代开发票或办证,48
116.36,39.84,代开发票或办证,44
116.4,39.85,代开发票或办证,98
116.4,39.86,代开发票或办证,16
116.39,39.85,代开发票或办证,307
116.34,39.96,代开发票或办证,20
116.19,39.79,代开发票或办证,26
116.21000000000001,39.78,代开发票或办证,2
116.46000000000001,39.9,房产广告,156
116.45,39.9,房产广告,55
116.63,39.89,代开发票或办证,94
116.56,40.09,冒充机构诈骗,22
116.39,39.81,房产广告,2
116.39,39.84,房产广告,4
116.41,39.800000000000004,房产广告,18
116.42,39.81,房产广告,2
116.46000000000001,39.92,房产广告,132
116.76,39.93,房产广告,4
116.46000000000001,39.92,代开发票或办证,415
116.46000000000001,39.88,代开发票或办证,274
116.11,39.660000000000004,代开发票或办证,4
116.13,39.72,代开发票或办证,28
116.14,39.730000000000004,代开发票或办证,33
116.45,39.92,代开发票或办证,164
116.12,39.72,代开发票或办证,74
116.12,39.71,代开发票或办证,34
116.38,39.86,代开发票或办证,73
116.39,39.86,代开发票或办证,173
116.37,39.86,代开发票或办证,35
116.12,39.7,代开发票或办证,27
116.41,40.03,代开发票或办证,50
116.41,39.980000000000004,房产广告,6
116.44,39.97,房产广告,34
116.43,39.97,房产广告,12
116.43,39.92,代开发票或办证,131
116.45,39.87,房产广告,52
116.41,39.96,房产广告,8
116.43,39.96,房产广告,26
116.42,39.96,房产广告,8
116.31,39.76,代开发票或办证,28
116.51,39.9,代开发票或办证,27
116.5,39.9,代开发票或办证,19
116.47,39.9,房产广告,246
116.47,39.910000000000004,房产广告,134
116.38,39.95,代开发票或办证,26
116.5,39.910000000000004,房产广告,8
116.51,39.92,房产广告,12
116.5,39.92,房产广告,14
116.10000000000001,39.71,代开发票或办证,6
116.34,39.87,代开发票或办证,53
116.48,39.89,房产广告,258
116.46000000000001,39.86,房产广告,38
116.33,39.88,代开发票或办证,36
116.34,39.88,代开发票或办证,24
116.43,39.910000000000004,代开发票或办证,56
116.31,39.9,代开发票或办证,22
116.3,39.9,代开发票或办证,16
116.44,39.92,代开发票或办证,94
116.32000000000001,39.88,代开发票或办证,26
116.31,39.88,代开发票或办证,47
116.34,39.85,冒充机构诈骗,16
116.36,39.85,冒充机构诈骗,76
116.36,39.84,冒充机构诈骗,90
116.27,39.88,代开发票或办证,142
116.32000000000001,39.92,代开发票或办证,42
116.5,39.89,房产广告,114
116.49000000000001,39.89,房产广告,170
116.64,39.88,房产广告,40
116.63,39.910000000000004,房产广告,12
116.64,39.910000000000004,房产广告,10
116.48,39.88,房产广告,34
116.47,39.89,房产广告,150
116.41,39.980000000000004,代开发票或办证,50
116.4,39.97,代开发票或办证,40
116.35000000000001,39.96,代开发票或办证,43
116.45,39.910000000000004,代开发票或办证,88
116.49000000000001,39.89,冒充机构诈骗,26
116.55,39.910000000000004,贷款广告,2
116.55,39.910000000000004,代开发票或办证,118
116.3,39.89,代开发票或办证,34
116.33,39.96,代开发票或办证,43
116.31,39.92,代开发票或办证,87
116.47,39.89,代开发票或办证,216
116.4,39.81,冒充机构诈骗,25
116.35000000000001,39.88,代开发票或办证,18
116.36,39.88,代开发票或办证,86
116.26,39.88,代开发票或办证,18
116.65,39.9,代开发票或办证,43
116.52,39.9,代开发票或办证,38
116.39,39.96,代开发票或办证,74
116.4,39.96,代开发票或办证,111
116.41,40.04,代开发票或办证,40
116.41,39.84,冒充机构诈骗,186
116.46000000000001,39.88,房产广告,804
116.59,40.12,代开发票或办证,6
116.45,39.88,房产广告,242
116.47,39.88,房产广告,173
116.4,39.83,冒充机构诈骗,36
116.39,39.83,冒充机构诈骗,24
116.5,39.86,房产广告,34
116.49000000000001,39.86,房产广告,4
116.49000000000001,39.87,房产广告,4
116.56,39.730000000000004,代开发票或办证,4
116.78,40.03,其它广告,2
116.8,40.04,其它广告,2
116.41,39.84,代开发票或办证,238
116.29,39.82,代开发票或办证,80
116.31,39.82,代开发票或办证,37
116.28,39.93,代开发票或办证,18
116.27,39.93,代开发票或办证,52
116.4,39.95,代开发票或办证,19
116.39,39.95,代开发票或办证,4
116.39,39.94,代开发票或办证,14
116.38,39.9,房产广告,12
116.34,39.9,房产广告,4
116.5,39.86,代开发票或办证,110
116.54,39.88,代开发票或办证,20
116.51,39.87,代开发票或办证,12
116.46000000000001,39.83,代开发票或办证,48
116.43,39.84,代开发票或办证,43
116.5,39.85,代开发票或办证,54
116.63,39.910000000000004,代开发票或办证,23
116.38,39.85,代开发票或办证,135
116.48,39.89,贷款广告,77
116.45,39.89,房产广告,53
116.28,39.85,代开发票或办证,173
116.27,39.84,代开发票或办证,8
116.60000000000001,39.9,代开发票或办证,145
116.59,39.9,代开发票或办证,51
116.48,39.85,代开发票或办证,74
116.48,39.84,代开发票或办证,46
116.48,39.910000000000004,贷款广告,10
116.35000000000001,39.92,代开发票或办证,106
116.35000000000001,39.910000000000004,代开发票或办证,98
116.41,39.99,代开发票或办证,52
116.46000000000001,39.92,贷款广告,15
116.46000000000001,39.87,房产广告,146
116.45,39.96,冒充机构诈骗,2
116.44,39.96,冒充机构诈骗,10
116.41,40.07,代开发票或办证,2
116.41,40.11,代开发票或办证,4
116.45,39.86,房产广告,44
116.12,39.75,代开发票或办证,4
116.28,39.86,代开发票或办证,219
116.44,39.85,代开发票或办证,67
116.64,39.92,代开发票或办证,40
116.44,39.85,房产广告,30
116.43,39.85,房产广告,18
116.42,39.85,房产广告,58
116.57000000000001,39.730000000000004,代开发票或办证,6
116.58,39.730000000000004,代开发票或办证,2
116.31,39.93,代开发票或办证,109
116.31,39.94,代开发票或办证,36
116.3,39.97,代开发票或办证,95
116.54,39.89,贷款广告,4
116.36,39.83,冒充机构诈骗,54
116.3,39.910000000000004,代开发票或办证,27
116.46000000000001,39.95,代开发票或办证,135
116.41,39.85,房产广告,134
116.47,39.84,贷款广告,35
116.47,39.92,贷款广告,45
116.18,39.910000000000004,代开发票或办证,8
116.17,39.92,代开发票或办证,33
116.18,39.93,代开发票或办证,3
116.19,39.94,代开发票或办证,3
