lng,lat,class,count
116.46000000000001,39.84,代开发票或办证,39
116.33,39.74,代开发票或办证,80
116.33,39.730000000000004,代开发票或办证,60
116.41,40.0,代开发票或办证,135
116.66,39.88,代开发票或办证,341
116.35000000000001,40.01,代开发票或办证,10
116.35000000000001,40.02,代开发票或办证,22
116.32000000000001,39.75,代开发票或办证,29
116.33,39.75,代开发票或办证,77
116.34,39.75,代开发票或办证,23
116.58,39.800000000000004,代开发票或办证,1
116.57000000000001,39.800000000000004,代开发票或办证,4
116.33,39.79,代开发票或办证,58
116.26,40.12,代开发票或办证,33
116.25,40.13,代开发票或办证,2
116.34,39.79,代开发票或办证,82
116.47,39.910000000000004,代开发票或办证,442
116.46000000000001,39.910000000000004,代开发票或办证,439
116.46000000000001,39.93,代开发票或办证,525
116.61,39.92,代开发票或办证,82
116.63,39.910000000000004,代开发票或办证,26
116.64,39.910000000000004,代开发票或办证,23
116.35000000000001,39.85,代开发票或办证,35
116.36,39.85,代开发票或办证,59
116.31,39.75,代开发票或办证,33
116.31,39.76,代开发票或办证,70
116.3,39.75,代开发票或办证,33
116.3,39.76,代开发票或办证,32
116.65,39.95,代开发票或办证,11
116.7,39.95,代开发票或办证,2
116.43,39.96,代开发票或办证,234
116.42,39.96,代开发票或办证,180
116.46000000000001,39.93,其它广告,15
116.51,39.910000000000004,代开发票或办证,243
116.51,39.92,代开发票或办证,220
116.52,39.92,代开发票或办证,103
116.47,39.92,代开发票或办证,228
116.48,39.93,代开发票或办证,249
116.5,39.910000000000004,代开发票或办证,200
116.45,39.96,代开发票或办证,261
116.41,39.96,代开发票或办证,356
116.47,39.86,代开发票或办证,339
116.48,39.89,代开发票或办证,205
116.46000000000001,39.9,代开发票或办证,415
116.49000000000001,39.9,代开发票或办证,207
116.52,39.9,代开发票或办证,30
116.44,39.96,代开发票或办证,531
116.45,39.910000000000004,代开发票或办证,276
116.48,39.910000000000004,代开发票或办证,338
116.43,39.85,代开发票或办证,228
116.58,39.910000000000004,代开发票或办证,173
116.53,39.96,代开发票或办证,17
116.53,39.97,代开发票或办证,3
116.4,39.96,代开发票或办证,274
116.34,39.77,代开发票或办证,38
116.34,39.78,代开发票或办证,47
116.33,40.04,代开发票或办证,45
116.49000000000001,39.87,代开发票或办证,54
116.48,39.87,代开发票或办证,69
116.48,39.88,代开发票或办证,111
116.55,39.9,代开发票或办证,43
116.53,39.910000000000004,代开发票或办证,124
116.49000000000001,39.910000000000004,代开发票或办证,437
116.52,39.910000000000004,代开发票或办证,201
116.48,39.85,代开发票或办证,42
116.68,39.87,代开发票或办证,19
116.42,39.99,代开发票或办证,81
116.61,39.910000000000004,代开发票或办证,19
116.61,39.9,代开发票或办证,42
116.2,39.76,代开发票或办证,75
116.19,39.79,代开发票或办证,14
116.28,39.82,代开发票或办证,197
116.29,39.82,代开发票或办证,129
116.28,39.800000000000004,代开发票或办证,13
116.51,39.9,代开发票或办证,59
116.48,39.94,代开发票或办证,52
116.60000000000001,39.92,代开发票或办证,74
116.59,39.92,代开发票或办证,144
116.65,39.92,代开发票或办证,13
116.28,40.15,代开发票或办证,5
116.27,40.160000000000004,代开发票或办证,2
