lng,lat,class,count
116.47,39.94,淫秽广告,4
116.46000000000001,39.94,淫秽广告,62
116.44,39.94,淫秽广告,163
116.43,39.96,淫秽广告,15
116.43,39.97,淫秽广告,19
116.45,39.94,淫秽广告,46
116.41,39.99,淫秽广告,17
116.4,39.99,淫秽广告,100
116.46000000000001,39.95,淫秽广告,88
116.48,39.88,代开发票或办证,47
116.47,39.88,代开发票或办证,48
116.48,39.87,代开发票或办证,66
116.36,39.71,代开发票或办证,7
116.34,39.730000000000004,代开发票或办证,33
116.36,39.72,代开发票或办证,9
116.35000000000001,39.730000000000004,代开发票或办证,3
116.34,39.74,代开发票或办证,15
116.47,39.9,代开发票或办证,93
116.49000000000001,39.9,代开发票或办证,95
116.48,39.9,代开发票或办证,84
116.48,39.92,代开发票或办证,96
116.47,39.93,代开发票或办证,71
116.5,39.92,代开发票或办证,92
116.37,39.83,代开发票或办证,55
116.37,39.84,代开发票或办证,34
116.36,39.84,代开发票或办证,67
116.46000000000001,39.93,贷款广告,53
116.48,39.93,贷款广告,5
116.45,39.87,代开发票或办证,17
116.46000000000001,39.87,代开发票或办证,61
116.37,39.99,代开发票或办证,26
116.44,40.03,代开发票或办证,2
116.49000000000001,39.92,代开发票或办证,84
116.45,39.93,代开发票或办证,49
116.43,39.980000000000004,淫秽广告,28
116.47,39.94,代开发票或办证,47
116.47,39.95,代开发票或办证,11
116.29,39.980000000000004,代开发票或办证,2
116.3,39.980000000000004,代开发票或办证,17
116.65,39.9,代开发票或办证,37
116.35000000000001,39.99,代开发票或办证,3
116.36,39.980000000000004,代开发票或办证,93
116.34,39.78,代开发票或办证,27
116.5,39.82,代开发票或办证,4
116.51,39.82,代开发票或办证,4
116.48,39.96,代开发票或办证,53
116.47,39.96,代开发票或办证,33
116.43,39.800000000000004,代开发票或办证,33
116.25,39.86,代开发票或办证,19
116.25,39.85,代开发票或办证,4
116.33,39.74,代开发票或办证,29
116.3,39.75,代开发票或办证,12
116.34,39.72,代开发票或办证,75
116.35000000000001,39.72,代开发票或办证,6
116.59,39.910000000000004,代开发票或办证,8
116.52,39.910000000000004,冒充机构诈骗,16
116.46000000000001,39.92,代开发票或办证,65
116.46000000000001,39.93,代开发票或办证,116
116.47,39.86,代开发票或办证,32
116.47,39.85,代开发票或办证,21
116.46000000000001,39.84,代开发票或办证,11
116.41,39.96,代开发票或办证,88
116.4,39.96,代开发票或办证,46
