lng,lat,class,count
116.54,39.95,代开发票或办证,5
116.53,39.95,代开发票或办证,14
116.55,39.96,代开发票或办证,5
116.47,39.85,代开发票或办证,45
116.43,39.96,代开发票或办证,61
116.44,39.96,代开发票或办证,42
116.38,39.97,代开发票或办证,5
116.37,39.96,代开发票或办证,8
116.49000000000001,39.910000000000004,代开发票或办证,92
116.41,40.08,代开发票或办证,18
116.48,39.92,代开发票或办证,83
116.37,39.83,代开发票或办证,44
116.47,39.86,代开发票或办证,87
116.33,39.96,代开发票或办证,21
116.48,39.96,代开发票或办证,47
116.49000000000001,39.96,代开发票或办证,17
116.47,39.88,代开发票或办证,83
116.46000000000001,39.88,代开发票或办证,136
116.48,39.910000000000004,代开发票或办证,136
116.34,39.76,代开发票或办证,26
116.35000000000001,39.730000000000004,代开发票或办证,6
116.5,39.87,代开发票或办证,12
116.46000000000001,40.01,代开发票或办证,20
116.41,40.06,代开发票或办证,44
116.42,39.980000000000004,代开发票或办证,51
116.48,39.93,代开发票或办证,143
116.52,39.910000000000004,代开发票或办证,28
116.41,40.03,代开发票或办证,32
116.42,40.03,代开发票或办证,6
116.44,39.800000000000004,房产广告,26
116.31,40.11,代开发票或办证,2
116.32000000000001,40.1,代开发票或办证,1
116.32000000000001,40.09,代开发票或办证,1
116.41,40.0,代开发票或办证,21
116.41,39.83,房产广告,6
116.42,39.83,房产广告,6
116.42,39.84,房产广告,82
116.4,39.99,代开发票或办证,33
116.43,39.85,房产广告,29
116.42,39.85,房产广告,19
116.4,39.85,代开发票或办证,61
116.48,39.88,代开发票或办证,43
116.45,39.99,代开发票或办证,17
116.43,40.0,代开发票或办证,9
116.58,39.910000000000004,代开发票或办证,28
116.57000000000001,39.92,代开发票或办证,24
116.58,39.92,代开发票或办证,24
116.59,39.910000000000004,代开发票或办证,41
116.46000000000001,39.88,房产广告,186
116.4,40.01,代开发票或办证,3
116.47,39.88,房产广告,89
116.41,39.99,代开发票或办证,82
116.42,40.0,代开发票或办证,14
116.46000000000001,39.89,房产广告,51
116.68,39.93,房产广告,63
116.49000000000001,39.93,代开发票或办证,33
116.49000000000001,39.94,代开发票或办证,6
116.39,39.71,代开发票或办证,5
116.4,39.71,代开发票或办证,21
116.28,39.99,房产广告,4
116.3,39.94,房产广告,6
116.39,39.85,代开发票或办证,43
116.32000000000001,39.89,房产广告,4
116.3,39.89,房产广告,2
116.32000000000001,39.88,房产广告,2
116.45,39.96,房产广告,32
116.44,39.95,房产广告,20
116.37,39.85,代开发票或办证,39
116.36,39.85,代开发票或办证,23
116.43,39.980000000000004,房产广告,6
116.44,39.97,房产广告,14
116.43,39.97,房产广告,12
116.45,39.980000000000004,房产广告,1
116.44,39.96,房产广告,27
116.66,39.88,代开发票或办证,50
116.29,39.83,代开发票或办证,11
116.45,39.97,房产广告,10
116.43,39.96,房产广告,11
116.36,39.85,房产广告,15
116.47,39.92,房产广告,28
116.47,39.910000000000004,房产广告,43
116.5,39.92,房产广告,13
116.52,39.910000000000004,房产广告,107
116.49000000000001,39.910000000000004,房产广告,36
116.51,39.910000000000004,房产广告,67
116.32000000000001,39.83,代开发票或办证,10
116.32000000000001,39.84,代开发票或办证,2
116.47,39.9,房产广告,36
116.25,39.89,房产广告,6
116.32000000000001,39.68,代开发票或办证,13
116.57000000000001,39.9,代开发票或办证,12
116.48,39.93,贷款广告,20
116.48,39.92,贷款广告,19
116.47,39.93,贷款广告,16
116.45,39.88,代开发票或办证,81
116.64,39.92,代开发票或办证,31
116.63,39.92,代开发票或办证,9
116.66,39.92,房产广告,14
116.33,39.89,代开发票或办证,4
116.29,40.09,代开发票或办证,25
116.46000000000001,39.89,代开发票或办证,137
116.32000000000001,39.9,代开发票或办证,7
116.32000000000001,39.94,代开发票或办证,1
116.31,39.88,代开发票或办证,17
116.29,39.85,代开发票或办证,1
116.46000000000001,39.81,代开发票或办证,3
116.45,39.980000000000004,代开发票或办证,39
116.45,39.97,代开发票或办证,18
116.38,39.94,代开发票或办证,5
116.33,39.77,代开发票或办证,15
116.46000000000001,39.85,冒充机构诈骗,1
116.52,39.79,冒充机构诈骗,2
116.4,40.02,代开发票或办证,5
116.41,40.02,代开发票或办证,13
116.42,40.02,代开发票或办证,3
116.29,39.88,房产广告,11
116.29,39.87,房产广告,2
116.34,39.980000000000004,代开发票或办证,65
116.35000000000001,39.980000000000004,代开发票或办证,20
116.36,39.75,代开发票或办证,8
116.34,39.75,代开发票或办证,18
116.32000000000001,40.03,其它广告,13
116.49000000000001,39.92,代开发票或办证,152
116.43,39.89,代开发票或办证,12
116.42,39.89,代开发票或办证,13
116.3,40.09,房产广告,8
116.29,40.09,房产广告,55
116.4,40.04,代开发票或办证,6
116.41,40.04,代开发票或办证,9
116.48,39.94,代开发票或办证,19
116.32000000000001,40.07,代开发票或办证,2
116.29,39.97,代开发票或办证,2
116.48,39.78,代开发票或办证,3
116.48,39.87,代开发票或办证,35
116.54,39.86,代开发票或办证,5
116.55,39.86,代开发票或办证,6
116.47,39.89,代开发票或办证,69
116.65,39.93,房产广告,4
116.65,39.92,房产广告,6
116.3,40.08,代开发票或办证,15
116.3,40.09,代开发票或办证,20
116.46000000000001,39.93,其它诈骗,70
116.62,39.9,房产广告,7
116.42,39.730000000000004,房产广告,6
116.42,39.72,房产广告,11
116.46000000000001,39.93,贷款广告,67
116.35000000000001,39.980000000000004,冒充机构诈骗,3
116.36,39.980000000000004,冒充机构诈骗,17
116.24000000000001,39.87,房产广告,10
116.4,39.81,代开发票或办证,7
116.39,39.81,代开发票或办证,2
116.34,40.050000000000004,代开发票或办证,3
116.34,40.03,代开发票或办证,44
116.41,39.980000000000004,代开发票或办证,101
116.28,39.84,代开发票或办证,3
116.28,39.85,代开发票或办证,4
116.28,39.83,代开发票或办证,6
116.60000000000001,39.9,代开发票或办证,20
116.61,39.9,代开发票或办证,14
116.63,39.9,代开发票或办证,23
116.47,39.93,其它诈骗,44
116.41,40.11,代开发票或办证,17
116.43,40.11,代开发票或办证,1
116.44,40.11,代开发票或办证,1
116.45,40.11,代开发票或办证,1
116.35000000000001,39.85,代开发票或办证,10
116.35000000000001,39.76,代开发票或办证,5
116.49000000000001,39.95,代开发票或办证,23
116.58,40.12,代开发票或办证,2
116.59,40.12,代开发票或办证,2
116.67,39.93,房产广告,17
116.48,39.92,房产广告,19
116.63,39.9,房产广告,21
116.25,40.14,代开发票或办证,12
116.46000000000001,39.94,代开发票或办证,23
116.48,39.97,代开发票或办证,30
116.48,39.980000000000004,代开发票或办证,72
116.68,40.13,代开发票或办证,1
116.59,39.92,代开发票或办证,46
116.42,39.86,代开发票或办证,30
116.43,39.86,代开发票或办证,26
116.51,39.910000000000004,代开发票或办证,24
116.46000000000001,40.0,代开发票或办证,43
116.57000000000001,39.95,代开发票或办证,9
116.47,40.0,代开发票或办证,8
116.65,39.89,代开发票或办证,35
116.42,39.84,冒充机构诈骗,1
116.41,39.84,冒充机构诈骗,1
116.39,39.84,冒充机构诈骗,1
116.38,39.84,冒充机构诈骗,1
116.42,39.95,冒充机构诈骗,28
116.45,40.0,代开发票或办证,10
116.33,40.03,代开发票或办证,31
116.46000000000001,39.93,房产广告,25
116.62,39.910000000000004,代开发票或办证,9
116.48,39.84,冒充机构诈骗,11
116.33,40.07,房产广告,3
116.33,40.06,房产广告,1
116.54,39.74,代开发票或办证,18
116.54,39.76,代开发票或办证,26
116.33,39.88,冒充机构诈骗,4
116.45,39.88,房产广告,20
116.55,40.13,代开发票或办证,7
116.65,39.92,代开发票或办证,6
116.66,39.89,房产广告,7
116.44,39.9,房产广告,7
116.57000000000001,39.86,代开发票或办证,1
116.49000000000001,39.87,代开发票或办证,15
116.44,39.81,房产广告,4
116.43,39.800000000000004,房产广告,4
116.48,39.89,冒充机构诈骗,6
116.47,39.87,冒充机构诈骗,19
116.48,39.89,代开发票或办证,90
116.49000000000001,39.89,代开发票或办证,75
116.56,39.800000000000004,代开发票或办证,1
