lng,lat,class,count
116.46000000000001,39.89,淫秽广告,303
116.46000000000001,39.9,淫秽广告,72
116.44,39.94,淫秽广告,348
116.47,39.89,淫秽广告,1356
116.65,39.87,代开发票或办证,264
116.45,39.87,代开发票或办证,2175
116.46000000000001,39.88,代开发票或办证,1716
116.45,39.88,代开发票或办证,1086
116.31,39.76,代开发票或办证,132
116.45,39.9,代开发票或办证,210
116.46000000000001,39.95,淫秽广告,288
116.45,39.95,淫秽广告,72
116.43,39.85,代开发票或办证,825
116.42,39.85,代开发票或办证,135
116.29,39.83,代开发票或办证,528
116.28,39.84,代开发票或办证,1242
116.43,39.83,代开发票或办证,348
116.43,39.84,代开发票或办证,462
116.21000000000001,40.12,代开发票或办证,24
116.33,39.75,代开发票或办证,171
116.41,39.85,代开发票或办证,1383
116.4,39.85,代开发票或办证,564
116.25,39.9,代开发票或办证,504
116.24000000000001,39.9,代开发票或办证,153
116.47,39.86,房产广告,711
116.47,39.87,代开发票或办证,477
116.35000000000001,39.86,代开发票或办证,237
116.34,39.86,代开发票或办证,261
116.47,39.87,房产广告,1068
116.47,39.92,代开发票或办证,543
116.58,39.910000000000004,代开发票或办证,780
116.52,39.910000000000004,代开发票或办证,762
116.27,39.78,代开发票或办证,12
116.27,39.77,代开发票或办证,36
116.45,39.86,代开发票或办证,1359
116.46000000000001,39.87,代开发票或办证,2601
116.46000000000001,39.88,房产广告,1392
116.57000000000001,39.910000000000004,房产广告,69
116.33,39.88,代开发票或办证,1719
116.33,39.89,代开发票或办证,354
116.67,39.88,代开发票或办证,534
116.32000000000001,39.9,代开发票或办证,357
116.31,39.89,代开发票或办证,318
116.26,39.71,代开发票或办证,36
116.27,39.72,代开发票或办证,36
116.31,39.910000000000004,代开发票或办证,495
116.3,39.9,代开发票或办证,180
116.59,39.9,代开发票或办证,96
116.59,39.910000000000004,代开发票或办证,975
116.44,39.89,房产广告,276
116.45,39.89,房产广告,939
116.45,39.88,房产广告,1092
116.28,39.910000000000004,代开发票或办证,615
116.28,39.92,代开发票或办证,291
116.29,39.93,代开发票或办证,57
116.46000000000001,39.89,房产广告,1464
116.47,39.88,房产广告,483
116.47,39.89,房产广告,960
116.63,39.88,代开发票或办证,240
116.44,39.83,代开发票或办证,336
116.34,39.87,代开发票或办证,672
116.34,39.88,代开发票或办证,945
116.53,40.09,房产广告,60
116.53,40.08,房产广告,12
116.37,39.87,代开发票或办证,438
116.37,39.88,代开发票或办证,195
116.46000000000001,39.87,房产广告,825
116.53,40.09,其它广告,96
116.48,39.980000000000004,代开发票或办证,576
116.56,40.1,其它广告,24
116.55,40.1,其它广告,156
116.34,39.77,代开发票或办证,387
116.34,39.78,代开发票或办证,723
116.33,39.78,代开发票或办证,156
116.57000000000001,39.910000000000004,代开发票或办证,507
116.35000000000001,39.78,代开发票或办证,51
116.34,39.79,代开发票或办证,339
116.43,39.84,其它广告,24
116.3,39.86,其它广告,24
116.47,39.84,贷款广告,60
116.29,39.96,代开发票或办证,84
116.29,39.95,代开发票或办证,168
116.47,39.92,其它广告,93
116.49000000000001,39.9,代开发票或办证,372
116.21000000000001,39.9,代开发票或办证,168
116.22,39.89,代开发票或办证,66
116.22,39.87,代开发票或办证,369
116.22,39.88,代开发票或办证,36
116.48,39.92,其它诈骗,756
116.37,39.83,代开发票或办证,693
116.36,39.83,代开发票或办证,249
116.35000000000001,39.83,代开发票或办证,234
116.34,39.83,代开发票或办证,168
116.63,39.87,房产广告,342
116.31,39.83,代开发票或办证,300
116.32000000000001,39.84,代开发票或办证,252
116.47,39.92,其它诈骗,720
116.25,39.87,代开发票或办证,120
116.54,39.95,代开发票或办证,114
116.55,39.95,代开发票或办证,33
116.53,39.96,代开发票或办证,156
116.28,39.82,代开发票或办证,345
116.29,39.81,代开发票或办证,180
116.64,40.32,代开发票或办证,327
116.59,39.92,代开发票或办证,276
116.58,39.92,代开发票或办证,450
116.23,39.87,代开发票或办证,186
116.24000000000001,39.87,代开发票或办证,36
116.49000000000001,39.980000000000004,代开发票或办证,156
116.37,39.84,代开发票或办证,786
116.48,39.99,冒充机构诈骗,1341
116.48,39.980000000000004,冒充机构诈骗,3903
116.19,39.910000000000004,代开发票或办证,84
116.19,39.92,代开发票或办证,120
116.18,39.92,代开发票或办证,612
116.41,39.84,代开发票或办证,804
116.3,39.660000000000004,代开发票或办证,12
116.29,39.69,代开发票或办证,24
116.47,39.93,代开发票或办证,336
116.5,39.9,代开发票或办证,144
116.49000000000001,39.980000000000004,冒充机构诈骗,1101
116.17,39.910000000000004,代开发票或办证,24
116.18,39.9,代开发票或办证,144
116.17,39.9,代开发票或办证,12
116.45,39.910000000000004,房产广告,246
116.47,39.92,贷款广告,186
116.17,39.92,代开发票或办证,657
116.16,39.93,代开发票或办证,24
116.47,39.83,房产广告,12
116.47,39.910000000000004,房产广告,303
116.46000000000001,39.94,房产广告,72
116.46000000000001,39.95,房产广告,24
116.66,39.88,代开发票或办证,948
116.62,40.300000000000004,代开发票或办证,60
116.39,39.85,代开发票或办证,432
116.38,39.85,代开发票或办证,342
116.45,39.88,冒充机构诈骗,1863
116.54,39.910000000000004,代开发票或办证,633
116.53,39.910000000000004,代开发票或办证,213
116.44,39.75,代开发票或办证,24
116.44,39.76,代开发票或办证,60
116.68,39.89,代开发票或办证,204
116.48,39.86,代开发票或办证,480
116.63,39.9,代开发票或办证,240
116.64,39.910000000000004,代开发票或办证,210
116.68,39.86,代开发票或办证,240
116.54,39.9,代开发票或办证,300
116.4,40.0,其它广告,120
116.42,39.800000000000004,代开发票或办证,144
116.43,39.800000000000004,代开发票或办证,132
116.46000000000001,39.96,贷款广告,114
116.42,39.85,冒充机构诈骗,708
116.41,39.85,冒充机构诈骗,234
116.47,39.89,冒充机构诈骗,1659
116.24000000000001,39.92,代开发票或办证,132
116.64,40.21,代开发票或办证,21
116.63,40.21,代开发票或办证,24
116.44,39.87,代开发票或办证,450
116.46000000000001,39.87,冒充机构诈骗,2994
116.48,39.93,贷款广告,276
116.71000000000001,39.87,房产广告,12
116.7,39.88,房产广告,24
116.3,39.92,代开发票或办证,342
116.56,40.01,代开发票或办证,111
116.34,39.76,代开发票或办证,120
116.46000000000001,40.0,冒充机构诈骗,1095
116.48,39.92,其它广告,360
116.33,39.76,代开发票或办证,348
116.31,39.77,代开发票或办证,84
116.46000000000001,39.99,冒充机构诈骗,1158
116.46000000000001,39.980000000000004,冒充机构诈骗,744
116.68,39.88,代开发票或办证,102
116.63,39.89,代开发票或办证,186
116.48,39.9,冒充机构诈骗,96
116.48,39.89,冒充机构诈骗,732
116.46000000000001,39.93,贷款广告,459
116.46000000000001,39.88,冒充机构诈骗,3159
116.37,39.99,代开发票或办证,132
116.37,39.980000000000004,代开发票或办证,72
116.5,39.99,冒充机构诈骗,60
116.58,39.95,代开发票或办证,48
116.57000000000001,39.94,代开发票或办证,24
116.61,39.910000000000004,其它广告,24
116.61,39.9,其它广告,36
116.47,39.93,房产广告,120
116.46000000000001,39.93,其它诈骗,762
116.46000000000001,39.910000000000004,房产广告,48
116.65,39.9,代开发票或办证,612
116.66,39.9,代开发票或办证,132
116.46000000000001,39.9,房产广告,1620
