lng,lat,class,count
116.48,39.9,代开发票或办证,30
116.48,39.92,代开发票或办证,66
116.49000000000001,39.92,代开发票或办证,34
116.41,39.85,代开发票或办证,35
116.46000000000001,39.9,代开发票或办证,77
116.37,39.85,代开发票或办证,35
116.41,39.980000000000004,代开发票或办证,23
116.36,39.84,代开发票或办证,11
116.37,39.84,代开发票或办证,16
116.54,39.910000000000004,代开发票或办证,33
116.46000000000001,39.86,房产广告,29
116.49000000000001,39.910000000000004,代开发票或办证,87
116.35000000000001,39.980000000000004,代开发票或办证,2
116.36,39.99,代开发票或办证,2
116.43,39.86,房产广告,71
116.58,39.92,代开发票或办证,35
116.42,39.86,房产广告,10
116.59,39.910000000000004,代开发票或办证,39
116.58,39.910000000000004,代开发票或办证,46
116.21000000000001,39.84,代开发票或办证,15
116.21000000000001,39.82,代开发票或办证,5
116.2,39.82,代开发票或办证,12
116.57000000000001,39.910000000000004,代开发票或办证,16
116.58,39.9,代开发票或办证,3
116.38,39.84,代开发票或办证,32
116.56,39.92,冒充机构诈骗,61
116.63,40.33,代开发票或办证,18
116.62,40.32,代开发票或办证,5
116.60000000000001,39.92,冒充机构诈骗,236
116.60000000000001,39.94,冒充机构诈骗,30
116.61,39.92,冒充机构诈骗,104
116.64,40.32,代开发票或办证,22
116.64,40.33,代开发票或办证,8
116.38,39.77,代开发票或办证,3
116.37,39.77,代开发票或办证,5
116.37,39.76,代开发票或办证,2
116.38,39.76,代开发票或办证,10
116.4,40.04,代开发票或办证,11
116.63,40.32,代开发票或办证,20
116.13,39.72,代开发票或办证,14
116.14,39.72,代开发票或办证,16
116.59,39.92,冒充机构诈骗,118
116.58,39.92,冒充机构诈骗,87
116.46000000000001,39.93,代开发票或办证,81
116.59,39.910000000000004,冒充机构诈骗,82
116.57000000000001,39.9,冒充机构诈骗,123
116.60000000000001,39.93,冒充机构诈骗,22
116.5,39.92,代开发票或办证,54
116.5,39.910000000000004,代开发票或办证,13
116.48,39.910000000000004,代开发票或办证,42
116.54,39.9,冒充机构诈骗,28
116.45,40.0,其它广告,3
116.46000000000001,39.93,其它广告,17
116.47,39.94,其它广告,2
116.46000000000001,39.94,其它广告,8
116.55,39.910000000000004,冒充机构诈骗,153
116.27,39.88,代开发票或办证,35
116.31,39.980000000000004,代开发票或办证,11
116.31,40.02,代开发票或办证,6
116.11,39.72,淫秽广告,2
116.16,39.74,淫秽广告,6
116.15,39.74,淫秽广告,2
116.14,39.730000000000004,淫秽广告,16
116.28,39.81,代开发票或办证,14
116.28,39.82,代开发票或办证,16
116.7,39.84,代开发票或办证,3
116.7,39.85,代开发票或办证,15
116.7,39.9,代开发票或办证,18
116.49000000000001,39.910000000000004,冒充机构诈骗,199
116.5,39.910000000000004,冒充机构诈骗,239
116.5,39.92,冒充机构诈骗,94
116.10000000000001,39.94,代开发票或办证,10
116.10000000000001,39.93,代开发票或办证,21
116.11,39.94,代开发票或办证,1
116.38,40.160000000000004,代开发票或办证,3
116.55,39.9,冒充机构诈骗,22
116.54,39.910000000000004,冒充机构诈骗,73
116.48,39.980000000000004,代开发票或办证,44
116.48,39.97,代开发票或办证,24
116.45,40.01,代开发票或办证,1
116.44,40.01,代开发票或办证,1
116.41,40.02,代开发票或办证,7
116.42,40.02,代开发票或办证,4
116.3,39.660000000000004,代开发票或办证,4
116.31,39.67,代开发票或办证,6
116.48,39.89,代开发票或办证,32
116.48,39.87,代开发票或办证,18
116.48,39.86,代开发票或办证,26
116.49000000000001,39.980000000000004,代开发票或办证,7
116.11,39.910000000000004,代开发票或办证,20
116.11,39.92,代开发票或办证,14
116.47,39.9,冒充机构诈骗,31
116.47,39.86,房产广告,33
116.47,39.86,代开发票或办证,28
116.47,39.87,代开发票或办证,34
116.44,39.88,房产广告,22
116.65,40.62,房产广告,1
116.45,39.86,房产广告,16
116.46000000000001,39.87,房产广告,38
116.73,39.910000000000004,代开发票或办证,2
116.46000000000001,39.92,其它广告,19
116.4,39.94,代开发票或办证,3
116.41,39.94,代开发票或办证,3
116.46000000000001,39.92,代开发票或办证,61
116.45,39.92,代开发票或办证,14
116.43,39.92,代开发票或办证,15
116.46000000000001,39.86,代开发票或办证,17
116.66,39.86,代开发票或办证,11
116.28,39.85,代开发票或办证,9
116.29,39.85,代开发票或办证,3
116.27,40.09,代开发票或办证,4
116.26,40.09,代开发票或办证,2
116.26,40.1,代开发票或办证,2
116.51,39.910000000000004,冒充机构诈骗,178
116.12,39.72,代开发票或办证,5
116.53,39.910000000000004,冒充机构诈骗,75
116.55,40.02,代开发票或办证,7
116.17,39.76,代开发票或办证,5
116.21000000000001,39.76,代开发票或办证,34
116.22,39.76,代开发票或办证,4
