lng,lat,class,count
116.47,39.84,代开发票或办证,9
116.46000000000001,39.84,代开发票或办证,33
116.46000000000001,39.87,代开发票或办证,205
116.46000000000001,39.88,代开发票或办证,150
116.45,39.88,代开发票或办证,95
116.61,39.92,代开发票或办证,40
116.63,39.910000000000004,代开发票或办证,18
116.62,39.910000000000004,代开发票或办证,21
116.45,39.87,代开发票或办证,104
116.52,39.92,代开发票或办证,140
116.27,39.89,代开发票或办证,115
116.45,39.92,代开发票或办证,89
116.47,39.83,代开发票或办证,18
116.43,39.83,代开发票或办证,37
116.28,39.82,代开发票或办证,76
116.28,39.79,代开发票或办证,17
116.44,39.94,代开发票或办证,6
116.44,39.93,代开发票或办证,10
116.34,39.97,代开发票或办证,4
116.48,39.92,房产广告,4
116.44,39.84,代开发票或办证,110
116.57000000000001,39.9,代开发票或办证,116
116.58,39.89,代开发票或办证,7
116.60000000000001,39.89,代开发票或办证,53
116.60000000000001,39.88,代开发票或办证,14
116.61,39.88,代开发票或办证,2
116.23,39.92,代开发票或办证,22
116.23,39.93,代开发票或办证,6
116.26,39.9,代开发票或办证,13
116.25,39.9,代开发票或办证,10
116.59,39.910000000000004,代开发票或办证,170
116.51,39.81,代开发票或办证,8
116.68,39.910000000000004,其它广告,2
116.63,39.9,代开发票或办证,46
116.64,39.9,代开发票或办证,25
116.41,40.04,代开发票或办证,33
116.5,39.93,代开发票或办证,57
116.88,39.71,房产广告,2
116.66,39.88,代开发票或办证,136
116.56,39.910000000000004,代开发票或办证,31
116.55,39.910000000000004,代开发票或办证,80
116.45,39.9,代开发票或办证,103
116.44,39.89,代开发票或办证,8
116.44,39.9,代开发票或办证,42
116.41,40.06,代开发票或办证,57
116.14,39.72,代开发票或办证,4
116.13,39.71,代开发票或办证,3
116.41,40.08,代开发票或办证,25
116.49000000000001,39.96,代开发票或办证,44
116.45,39.910000000000004,代开发票或办证,128
116.64,39.65,房产广告,20
116.63,39.65,房产广告,24
116.64,39.89,代开发票或办证,87
116.63,39.89,代开发票或办证,36
116.21000000000001,39.84,代开发票或办证,7
116.2,39.82,代开发票或办证,13
116.47,39.980000000000004,代开发票或办证,59
116.46000000000001,39.980000000000004,代开发票或办证,13
116.48,39.97,冒充机构诈骗,95
116.45,39.95,冒充机构诈骗,29
116.57000000000001,39.65,代开发票或办证,2
116.5,39.79,代开发票或办证,31
116.37,39.980000000000004,代开发票或办证,13
116.38,39.980000000000004,代开发票或办证,17
116.47,40.0,代开发票或办证,5
116.58,39.910000000000004,代开发票或办证,82
116.3,39.83,代开发票或办证,35
116.29,39.81,代开发票或办证,25
116.47,39.89,代开发票或办证,178
116.48,39.89,代开发票或办证,58
116.63,39.65,代开发票或办证,12
116.43,39.93,代开发票或办证,32
116.65,39.83,房产广告,1
116.63,39.84,房产广告,3
116.69,39.86,房产广告,1
116.33,39.77,代开发票或办证,33
116.33,39.75,代开发票或办证,16
116.34,39.75,代开发票或办证,6
116.34,39.76,代开发票或办证,8
116.42,39.86,代开发票或办证,38
116.5,39.92,代开发票或办证,74
116.47,39.93,贷款广告,13
116.4,40.17,代开发票或办证,5
116.4,40.2,代开发票或办证,1
116.42,39.83,代开发票或办证,45
116.41,39.84,代开发票或办证,6
116.3,39.980000000000004,代开发票或办证,15
116.3,39.97,代开发票或办证,2
116.48,39.99,冒充机构诈骗,92
116.4,39.99,冒充机构诈骗,42
116.4,39.980000000000004,冒充机构诈骗,28
116.39,39.85,代开发票或办证,26
116.4,39.85,代开发票或办证,31
116.42,39.85,代开发票或办证,52
116.61,39.86,代开发票或办证,7
116.62,39.86,代开发票或办证,4
116.49000000000001,39.910000000000004,代开发票或办证,97
116.5,39.86,代开发票或办证,6
116.5,39.87,代开发票或办证,11
116.63,39.92,代开发票或办证,22
116.64,39.92,代开发票或办证,6
116.68,39.97,代开发票或办证,1
116.47,39.92,代开发票或办证,71
116.48,39.93,代开发票或办证,35
116.47,39.92,冒充机构诈骗,67
116.48,39.93,冒充机构诈骗,18
116.47,39.93,代开发票或办证,26
116.36,39.83,代开发票或办证,37
116.31,39.83,代开发票或办证,22
116.48,39.99,代开发票或办证,122
116.49000000000001,39.96,冒充机构诈骗,54
116.34,39.87,代开发票或办证,10
116.58,39.97,代开发票或办证,17
116.58,39.96,代开发票或办证,8
116.48,39.97,代开发票或办证,47
116.60000000000001,39.9,代开发票或办证,60
116.48,39.92,冒充机构诈骗,75
116.41,39.83,代开发票或办证,16
116.32000000000001,39.75,代开发票或办证,14
116.28,40.09,代开发票或办证,11
116.35000000000001,39.83,代开发票或办证,13
116.39,39.83,代开发票或办证,30
116.4,39.83,代开发票或办证,14
116.55,39.76,代开发票或办证,8
116.3,39.97,冒充机构诈骗,2
116.3,39.980000000000004,冒充机构诈骗,1
116.29,39.980000000000004,冒充机构诈骗,1
116.46000000000001,39.89,房产广告,51
116.44,39.89,房产广告,6
116.43,39.78,代开发票或办证,7
116.43,39.800000000000004,代开发票或办证,28
116.43,39.85,代开发票或办证,54
116.31,39.9,代开发票或办证,1
116.27,39.9,代开发票或办证,73
116.47,39.87,代开发票或办证,43
116.59,39.85,代开发票或办证,1
116.56,39.9,代开发票或办证,31
116.24000000000001,39.96,代开发票或办证,2
116.43,39.92,冒充机构诈骗,14
116.45,39.86,房产广告,103
116.46000000000001,39.86,房产广告,27
116.59,39.92,代开发票或办证,70
116.48,39.980000000000004,代开发票或办证,142
116.5,39.99,代开发票或办证,31
116.41,40.050000000000004,代开发票或办证,39
