lng,lat,class,count
116.44,39.96,淫秽广告,30
116.45,39.96,淫秽广告,107
116.46000000000001,39.93,淫秽广告,72
116.44,39.95,淫秽广告,27
116.45,39.95,淫秽广告,108
116.43,39.980000000000004,淫秽广告,97
116.44,39.980000000000004,淫秽广告,15
116.46000000000001,39.980000000000004,淫秽广告,6
116.44,39.99,淫秽广告,12
116.46000000000001,39.910000000000004,淫秽广告,126
116.45,39.93,淫秽广告,41
116.45,39.94,淫秽广告,127
116.44,39.94,淫秽广告,298
116.43,39.94,淫秽广告,57
116.38,39.99,淫秽广告,169
116.47,39.85,代开发票或办证,67
116.44,39.85,代开发票或办证,55
116.43,39.85,代开发票或办证,55
116.46000000000001,39.87,代开发票或办证,230
116.34,39.96,淫秽广告,4
116.31,39.97,淫秽广告,2
116.46000000000001,39.89,淫秽广告,112
116.41,39.980000000000004,代开发票或办证,95
116.49000000000001,39.82,代开发票或办证,3
116.45,39.83,代开发票或办证,25
116.5,39.82,代开发票或办证,7
116.42,39.94,代开发票或办证,51
116.37,40.11,代开发票或办证,3
116.49000000000001,39.87,代开发票或办证,28
116.48,39.87,代开发票或办证,23
116.48,39.88,代开发票或办证,30
116.49000000000001,39.910000000000004,代开发票或办证,168
116.48,39.910000000000004,代开发票或办证,143
116.33,39.96,代开发票或办证,54
116.34,39.96,代开发票或办证,26
116.48,39.9,代开发票或办证,74
116.5,39.9,代开发票或办证,13
116.5,39.910000000000004,代开发票或办证,85
116.41,39.97,代开发票或办证,25
116.41,39.96,代开发票或办证,94
116.4,39.96,代开发票或办证,77
116.4,39.99,淫秽广告,403
116.41,39.99,淫秽广告,159
116.43,39.93,代开发票或办证,61
116.45,39.96,代开发票或办证,126
116.44,39.96,代开发票或办证,166
116.3,39.88,代开发票或办证,20
116.46000000000001,39.95,淫秽广告,171
116.45,39.910000000000004,代开发票或办证,62
116.45,39.9,代开发票或办证,81
116.46000000000001,39.9,代开发票或办证,82
116.48,39.93,贷款广告,65
116.61,39.88,代开发票或办证,3
116.24000000000001,39.69,代开发票或办证,5
116.45,39.88,代开发票或办证,116
116.45,39.89,代开发票或办证,63
116.46000000000001,39.88,代开发票或办证,182
116.45,39.95,代开发票或办证,81
116.46000000000001,39.95,代开发票或办证,37
116.49000000000001,39.9,代开发票或办证,71
116.46000000000001,39.93,代开发票或办证,235
116.45,39.93,代开发票或办证,117
116.39,39.85,代开发票或办证,119
116.49000000000001,39.84,代开发票或办证,16
116.44,39.76,代开发票或办证,4
116.4,39.85,代开发票或办证,71
116.52,39.79,代开发票或办证,12
