lng,lat,class,count
116.46000000000001,39.95,淫秽广告,147
116.46000000000001,39.96,淫秽广告,26
116.45,39.94,淫秽广告,120
116.45,39.95,淫秽广告,93
116.44,39.95,淫秽广告,9
116.44,39.94,淫秽广告,252
116.44,39.93,淫秽广告,13
116.43,39.97,淫秽广告,14
116.39,39.99,淫秽广告,7
116.09,39.730000000000004,淫秽广告,4
116.19,39.800000000000004,代开发票或办证,15
116.47,39.92,贷款广告,21
116.29,39.84,代开发票或办证,77
116.47,39.85,代开发票或办证,86
116.34,39.71,代开发票或办证,23
116.36,39.7,代开发票或办证,2
116.33,39.72,代开发票或办证,88
116.34,39.72,代开发票或办证,92
116.34,39.730000000000004,代开发票或办证,30
116.46000000000001,39.92,代开发票或办证,379
116.46000000000001,39.93,代开发票或办证,251
116.46000000000001,39.87,代开发票或办证,291
116.47,39.92,代开发票或办证,103
116.48,39.910000000000004,代开发票或办证,263
116.47,39.910000000000004,代开发票或办证,308
116.42,39.9,代开发票或办证,38
116.49000000000001,39.94,代开发票或办证,61
116.48,39.9,代开发票或办证,155
116.49000000000001,39.9,代开发票或办证,186
116.14,39.72,代开发票或办证,61
116.43,39.83,代开发票或办证,63
116.49000000000001,39.910000000000004,代开发票或办证,414
116.45,39.96,代开发票或办证,252
116.45,39.95,代开发票或办证,153
116.43,39.96,代开发票或办证,118
116.45,39.87,代开发票或办证,91
116.47,39.83,代开发票或办证,81
116.48,39.83,代开发票或办证,17
116.5,39.92,代开发票或办证,265
116.51,39.92,代开发票或办证,285
116.51,39.910000000000004,代开发票或办证,183
116.31,39.88,代开发票或办证,98
116.23,39.84,代开发票或办证,8
116.47,39.9,代开发票或办证,396
116.48,39.86,代开发票或办证,43
116.49000000000001,39.87,代开发票或办证,97
116.5,39.86,代开发票或办证,55
116.5,39.87,代开发票或办证,88
116.49000000000001,39.92,代开发票或办证,213
116.42,39.86,代开发票或办证,111
116.65,39.9,代开发票或办证,78
116.4,39.980000000000004,淫秽广告,18
116.4,39.99,淫秽广告,60
116.69,39.910000000000004,代开发票或办证,8
116.68,39.910000000000004,代开发票或办证,20
116.58,39.910000000000004,代开发票或办证,88
116.64,39.89,代开发票或办证,38
116.63,39.89,代开发票或办证,27
116.34,39.79,代开发票或办证,26
116.46000000000001,39.88,代开发票或办证,353
116.48,39.95,代开发票或办证,227
116.49000000000001,39.95,代开发票或办证,87
116.46000000000001,39.94,代开发票或办证,172
116.48,39.96,代开发票或办证,168
116.28,39.83,代开发票或办证,472
116.28,39.84,代开发票或办证,197
116.48,39.93,代开发票或办证,248
116.34,39.800000000000004,代开发票或办证,17
116.46000000000001,39.94,淫秽广告,108
116.36,39.99,代开发票或办证,27
116.64,39.9,房产广告,1
116.68,39.9,房产广告,1
116.66,39.89,房产广告,8
116.41,40.03,代开发票或办证,135
116.5,39.910000000000004,代开发票或办证,153
116.43,39.92,代开发票或办证,96
116.52,39.910000000000004,代开发票或办证,152
116.65,39.87,代开发票或办证,4
116.60000000000001,39.92,代开发票或办证,47
116.37,39.97,代开发票或办证,28
