lng,lat,class,count
116.47,39.84,代开发票或办证,17
116.47,39.86,代开发票或办证,34
116.48,39.86,代开发票或办证,17
116.43,39.96,代开发票或办证,37
116.44,39.99,代开发票或办证,3
116.57000000000001,39.85,代开发票或办证,2
116.59,39.85,代开发票或办证,10
116.41,39.96,代开发票或办证,60
116.42,39.800000000000004,代开发票或办证,8
116.41,39.79,代开发票或办证,6
116.41,39.800000000000004,代开发票或办证,7
116.65,39.89,代开发票或办证,70
116.7,39.88,代开发票或办证,3
116.68,39.89,代开发票或办证,4
116.65,39.9,代开发票或办证,103
116.41,40.07,代开发票或办证,17
116.64,39.9,代开发票或办证,72
116.57000000000001,39.910000000000004,代开发票或办证,21
116.57000000000001,39.9,代开发票或办证,17
116.63,39.9,代开发票或办证,31
116.44,39.96,代开发票或办证,122
116.46000000000001,39.93,房产广告,11
116.45,39.96,代开发票或办证,25
116.46000000000001,39.96,代开发票或办证,8
116.37,39.84,代开发票或办证,48
116.36,39.84,代开发票或办证,50
116.55,39.9,代开发票或办证,8
116.55,39.910000000000004,代开发票或办证,51
116.41,39.9,代开发票或办证,8
116.41,39.89,代开发票或办证,6
116.34,39.77,代开发票或办证,12
116.32000000000001,39.77,代开发票或办证,5
116.33,39.77,代开发票或办证,10
116.33,39.78,代开发票或办证,26
116.45,39.86,代开发票或办证,37
116.42,39.85,代开发票或办证,59
116.67,39.92,代开发票或办证,10
116.3,39.85,代开发票或办证,5
116.28,39.83,代开发票或办证,115
116.48,39.910000000000004,代开发票或办证,64
116.48,39.92,代开发票或办证,74
116.35000000000001,39.84,代开发票或办证,42
116.47,39.93,代开发票或办证,21
116.47,39.92,代开发票或办证,32
116.36,39.85,代开发票或办证,47
116.5,39.93,代开发票或办证,33
116.51,39.93,代开发票或办证,2
116.46000000000001,39.92,其它广告,6
116.48,39.92,冒充机构诈骗,26
116.49000000000001,39.92,冒充机构诈骗,26
116.29,39.980000000000004,代开发票或办证,10
116.32000000000001,39.94,代开发票或办证,1
116.44,39.83,代开发票或办证,12
116.47,39.92,冒充机构诈骗,30
116.41,39.97,代开发票或办证,17
116.4,39.980000000000004,代开发票或办证,16
116.34,40.04,代开发票或办证,2
116.34,40.050000000000004,代开发票或办证,6
116.28,39.85,代开发票或办证,76
116.26,39.86,代开发票或办证,7
116.29,39.84,代开发票或办证,12
116.49000000000001,39.910000000000004,代开发票或办证,72
116.64,39.89,代开发票或办证,32
116.42,40.07,代开发票或办证,3
116.45,39.9,冒充机构诈骗,79
116.46000000000001,39.94,房产广告,5
116.46000000000001,39.89,代开发票或办证,90
116.45,39.89,代开发票或办证,9
