lng,lat,class,count
116.55,40.02,代开发票或办证,30
116.54,40.03,代开发票或办证,3
116.47,39.9,代开发票或办证,110
116.44,39.9,代开发票或办证,12
116.42,40.1,代开发票或办证,15
116.41,40.11,代开发票或办证,79
116.41,40.07,代开发票或办证,57
116.41,40.06,代开发票或办证,102
116.4,40.06,代开发票或办证,12
116.44,40.06,代开发票或办证,8
116.42,40.06,代开发票或办证,48
116.39,40.02,代开发票或办证,11
116.41,40.050000000000004,代开发票或办证,50
116.27,39.96,代开发票或办证,5
116.33,39.97,代开发票或办证,3
116.34,39.97,代开发票或办证,2
116.34,39.96,代开发票或办证,1
116.45,39.93,代开发票或办证,46
116.46000000000001,39.92,代开发票或办证,86
116.46000000000001,39.93,贷款广告,45
116.47,39.910000000000004,代开发票或办证,241
116.43,40.01,代开发票或办证,4
116.4,40.0,代开发票或办证,86
116.46000000000001,39.93,代开发票或办证,115
116.4,39.99,代开发票或办证,132
116.35000000000001,40.02,代开发票或办证,3
116.41,40.03,代开发票或办证,48
116.4,40.04,代开发票或办证,15
116.41,40.04,代开发票或办证,32
116.41,39.96,代开发票或办证,27
116.4,39.96,代开发票或办证,9
116.5,39.92,代开发票或办证,96
116.41,40.02,代开发票或办证,7
116.4,40.02,代开发票或办证,14
116.17,39.76,代开发票或办证,6
116.16,39.77,代开发票或办证,2
116.48,39.92,其它广告,66
116.47,39.84,房产广告,4
116.46000000000001,39.910000000000004,代开发票或办证,147
116.45,39.910000000000004,代开发票或办证,22
116.42,39.84,代开发票或办证,40
116.43,39.84,代开发票或办证,11
116.48,39.910000000000004,代开发票或办证,172
116.49000000000001,39.910000000000004,代开发票或办证,100
116.31,39.93,代开发票或办证,11
116.31,39.94,代开发票或办证,7
116.29,39.94,代开发票或办证,8
116.49000000000001,39.92,代开发票或办证,69
116.48,39.92,代开发票或办证,175
116.48,39.93,代开发票或办证,55
116.49000000000001,39.95,代开发票或办证,43
116.51,39.78,代开发票或办证,28
116.5,39.77,代开发票或办证,5
116.52,40.01,代开发票或办证,23
116.31,40.02,代开发票或办证,6
116.31,40.03,代开发票或办证,14
116.47,39.88,代开发票或办证,29
116.46000000000001,39.94,代开发票或办证,58
116.48,39.96,代开发票或办证,32
116.49000000000001,39.96,代开发票或办证,143
116.46000000000001,39.87,代开发票或办证,27
116.29,39.86,代开发票或办证,9
116.29,39.87,代开发票或办证,2
116.49000000000001,39.97,代开发票或办证,32
116.48,39.980000000000004,代开发票或办证,280
116.31,40.04,代开发票或办证,5
116.3,40.04,代开发票或办证,8
116.49000000000001,39.980000000000004,代开发票或办证,34
116.47,39.93,代开发票或办证,21
116.47,39.92,代开发票或办证,127
116.60000000000001,39.910000000000004,冒充机构诈骗,70
116.60000000000001,39.9,冒充机构诈骗,39
116.65,39.910000000000004,冒充机构诈骗,1
116.65,39.92,冒充机构诈骗,1
116.35000000000001,39.980000000000004,代开发票或办证,37
116.35000000000001,39.83,代开发票或办证,23
116.36,39.84,代开发票或办证,65
116.37,39.84,代开发票或办证,81
116.34,39.85,代开发票或办证,20
116.43,39.99,代开发票或办证,48
116.42,39.99,代开发票或办证,67
116.33,39.980000000000004,代开发票或办证,58
116.32000000000001,39.980000000000004,代开发票或办证,20
116.39,39.84,代开发票或办证,12
116.46000000000001,39.85,代开发票或办证,24
116.46000000000001,39.86,代开发票或办证,28
116.43,39.980000000000004,代开发票或办证,44
116.59,39.910000000000004,冒充机构诈骗,55
116.57000000000001,39.910000000000004,冒充机构诈骗,9
116.42,40.050000000000004,代开发票或办证,18
116.36,39.85,代开发票或办证,64
116.48,39.99,冒充机构诈骗,102
116.46000000000001,39.93,其它广告,34
116.3,40.03,代开发票或办证,3
116.32000000000001,40.050000000000004,代开发票或办证,24
116.34,40.06,代开发票或办证,1
116.33,40.04,代开发票或办证,8
116.27,40.02,代开发票或办证,1
116.28,40.01,代开发票或办证,2
116.55,39.95,冒充机构诈骗,78
116.60000000000001,39.92,冒充机构诈骗,72
116.27,39.9,代开发票或办证,86
116.27,39.910000000000004,代开发票或办证,44
116.28,39.83,代开发票或办证,84
116.3,39.82,代开发票或办证,2
116.3,39.83,代开发票或办证,11
116.46000000000001,39.910000000000004,冒充机构诈骗,97
116.34,39.84,代开发票或办证,14
116.35000000000001,39.82,代开发票或办证,1
116.34,39.83,代开发票或办证,17
116.48,39.87,代开发票或办证,32
116.51,39.910000000000004,冒充机构诈骗,224
116.5,39.910000000000004,冒充机构诈骗,126
116.60000000000001,39.89,代开发票或办证,45
116.5,39.92,冒充机构诈骗,281
116.42,39.83,代开发票或办证,19
116.42,39.82,代开发票或办证,3
116.52,39.92,冒充机构诈骗,143
116.51,39.92,冒充机构诈骗,302
116.52,39.910000000000004,冒充机构诈骗,58
116.52,39.92,代开发票或办证,47
116.51,39.92,代开发票或办证,42
116.11,39.72,代开发票或办证,19
116.58,39.910000000000004,冒充机构诈骗,14
116.47,39.99,冒充机构诈骗,72
116.46000000000001,39.99,冒充机构诈骗,2
116.45,39.99,冒充机构诈骗,6
116.56,40.03,代开发票或办证,13
116.63,40.1,代开发票或办证,1
116.14,39.72,代开发票或办证,41
116.13,39.72,代开发票或办证,24
116.53,39.97,冒充机构诈骗,11
116.54,39.97,冒充机构诈骗,29
116.57000000000001,39.92,代开发票或办证,14
115.94,39.660000000000004,代开发票或办证,3
115.94,39.67,代开发票或办证,1
115.95,39.67,代开发票或办证,1
116.58,39.92,代开发票或办证,29
116.59,39.92,代开发票或办证,43
116.51,39.910000000000004,房产广告,42
116.52,39.910000000000004,房产广告,6
116.51,39.93,房产广告,42
116.48,39.92,房产广告,11
116.5,39.93,房产广告,36
116.39,39.85,代开发票或办证,84
116.25,40.050000000000004,代开发票或办证,1
116.27,40.03,代开发票或办证,1
116.26,40.03,代开发票或办证,1
116.36,39.980000000000004,代开发票或办证,26
116.45,39.93,冒充机构诈骗,42
116.51,40.01,代开发票或办证,11
116.51,40.0,代开发票或办证,3
116.5,40.0,代开发票或办证,29
116.5,39.93,冒充机构诈骗,84
116.47,39.9,房产广告,90
116.48,39.9,房产广告,41
116.28,39.87,代开发票或办证,5
116.28,39.85,代开发票或办证,61
116.52,39.79,代开发票或办证,8
116.52,39.800000000000004,代开发票或办证,6
116.46000000000001,39.88,代开发票或办证,47
116.46000000000001,39.89,代开发票或办证,63
116.45,39.89,代开发票或办证,4
116.46000000000001,39.83,代开发票或办证,7
116.47,39.83,代开发票或办证,6
116.51,39.76,代开发票或办证,5
116.52,39.77,代开发票或办证,12
116.51,39.77,代开发票或办证,6
116.54,39.95,冒充机构诈骗,43
116.53,39.95,冒充机构诈骗,46
116.46000000000001,39.96,贷款广告,6
116.34,39.95,代开发票或办证,4
116.33,39.95,代开发票或办证,1
116.46000000000001,39.93,其它诈骗,52
116.47,39.84,冒充机构诈骗,11
116.45,39.85,房产广告,1
116.39,39.84,房产广告,3
116.5,39.88,代开发票或办证,4
116.5,39.87,代开发票或办证,10
116.49000000000001,39.87,房产广告,3
116.48,39.89,房产广告,27
116.56,40.0,冒充机构诈骗,26
116.55,40.0,冒充机构诈骗,14
116.55,40.01,冒充机构诈骗,18
116.48,39.94,代开发票或办证,7
116.4,39.84,代开发票或办证,17
116.28,39.84,代开发票或办证,14
116.54,39.96,冒充机构诈骗,59
116.53,39.96,冒充机构诈骗,96
116.45,39.96,代开发票或办证,62
116.45,39.95,代开发票或办证,65
116.46000000000001,39.95,代开发票或办证,29
116.47,39.87,房产广告,25
116.48,39.980000000000004,冒充机构诈骗,88
116.5,40.0,冒充机构诈骗,12
116.47,39.88,房产广告,39
116.66,39.82,代开发票或办证,4
116.66,39.83,代开发票或办证,3
116.65,39.82,代开发票或办证,3
116.65,39.89,代开发票或办证,115
116.64,39.89,代开发票或办证,14
116.37,39.93,冒充机构诈骗,2
116.47,39.97,代开发票或办证,54
116.47,39.980000000000004,代开发票或办证,32
116.48,39.94,冒充机构诈骗,1
116.48,39.94,房产广告,2
