lng,lat,class,count
116.25,40.21,贷款广告,25
116.25,40.2,贷款广告,8
116.46000000000001,39.92,淫秽广告,133
116.46000000000001,39.910000000000004,淫秽广告,127
116.45,39.92,淫秽广告,70
116.44,39.96,淫秽广告,24
116.41,39.980000000000004,淫秽广告,5
116.43,39.980000000000004,淫秽广告,27
116.45,39.93,淫秽广告,26
116.45,39.94,淫秽广告,74
116.45,39.95,淫秽广告,72
116.43,39.94,淫秽广告,44
116.44,39.94,淫秽广告,366
116.23,40.21,贷款广告,10
116.22,40.21,贷款广告,7
116.22,40.2,贷款广告,7
116.47,39.86,代开发票或办证,81
116.47,39.87,代开发票或办证,57
116.46000000000001,39.87,代开发票或办证,91
116.54,39.93,代开发票或办证,12
116.53,39.92,代开发票或办证,8
116.5,39.92,代开发票或办证,225
116.51,39.92,代开发票或办证,171
116.46000000000001,39.92,代开发票或办证,170
116.47,39.92,代开发票或办证,113
116.49000000000001,39.92,代开发票或办证,90
116.5,39.910000000000004,代开发票或办证,199
116.46000000000001,39.93,淫秽广告,126
116.45,39.96,代开发票或办证,39
116.44,39.96,代开发票或办证,136
116.44,39.95,代开发票或办证,13
116.45,39.81,代开发票或办证,27
116.45,39.82,代开发票或办证,45
116.45,39.79,代开发票或办证,7
116.47,39.9,房产广告,265
116.47,39.910000000000004,房产广告,54
116.44,39.82,代开发票或办证,4
116.21000000000001,39.75,代开发票或办证,49
116.39,39.85,代开发票或办证,158
116.29,40.15,代开发票或办证,6
116.29,40.14,代开发票或办证,12
116.32000000000001,40.160000000000004,代开发票或办证,1
116.33,39.96,其它广告,11
116.32000000000001,39.96,其它广告,6
116.44,39.81,代开发票或办证,24
116.44,39.800000000000004,代开发票或办证,31
116.21000000000001,39.79,代开发票或办证,2
116.27,39.92,代开发票或办证,58
116.27,39.93,代开发票或办证,41
116.44,39.83,代开发票或办证,51
116.17,39.84,代开发票或办证,4
116.16,39.83,代开发票或办证,3
116.41,39.94,贷款广告,1
116.42,39.94,贷款广告,2
116.43,39.93,贷款广告,2
116.42,39.84,代开发票或办证,108
116.5,39.95,代开发票或办证,43
116.41,39.96,其它广告,10
116.41,39.84,代开发票或办证,58
116.16,39.76,代开发票或办证,78
116.15,39.76,代开发票或办证,6
116.69,39.92,代开发票或办证,14
116.68,39.93,代开发票或办证,62
116.45,39.92,代开发票或办证,36
116.22,39.92,淫秽广告,6
116.35000000000001,40.07,代开发票或办证,2
116.33,40.07,代开发票或办证,8
116.32000000000001,40.07,代开发票或办证,8
116.34,40.08,代开发票或办证,15
116.48,39.92,代开发票或办证,79
116.52,39.92,代开发票或办证,135
116.43,39.93,代开发票或办证,17
116.66,39.92,代开发票或办证,13
116.67,39.9,代开发票或办证,1
116.43,40.06,代开发票或办证,7
116.44,40.06,代开发票或办证,2
116.24000000000001,40.2,贷款广告,8
116.27,39.9,代开发票或办证,68
116.28,39.9,代开发票或办证,52
116.69,39.86,房产广告,7
116.49000000000001,39.92,冒充机构诈骗,101
116.33,40.03,代开发票或办证,29
116.32000000000001,40.02,代开发票或办证,4
116.44,39.97,代开发票或办证,21
116.61,39.92,代开发票或办证,122
116.61,39.93,代开发票或办证,1
116.35000000000001,40.0,代开发票或办证,28
116.36,40.0,代开发票或办证,25
116.35000000000001,40.03,代开发票或办证,6
116.3,39.79,代开发票或办证,11
116.63,40.03,贷款广告,1
116.67,40.02,贷款广告,1
116.46000000000001,39.86,房产广告,27
116.48,39.87,其它广告,2
116.51,39.910000000000004,代开发票或办证,230
116.52,39.910000000000004,代开发票或办证,79
116.3,39.9,代开发票或办证,20
116.41,39.99,冒充机构诈骗,86
116.41,39.97,冒充机构诈骗,21
116.41,39.85,代开发票或办证,118
116.41,39.86,代开发票或办证,74
116.31,39.89,代开发票或办证,43
116.37,39.93,冒充机构诈骗,20
116.54,39.97,代开发票或办证,18
116.46000000000001,39.88,房产广告,200
116.85000000000001,40.37,代开发票或办证,94
116.84,40.37,代开发票或办证,40
116.37,39.94,冒充机构诈骗,8
116.28,39.83,代开发票或办证,55
116.42,39.89,房产广告,12
116.43,39.89,房产广告,78
116.36,39.89,代开发票或办证,21
116.36,39.9,代开发票或办证,1
116.07000000000001,39.65,代开发票或办证,20
116.49000000000001,39.910000000000004,代开发票或办证,325
116.37,40.01,贷款广告,4
116.3,39.980000000000004,代开发票或办证,49
116.23,39.9,代开发票或办证,25
116.43,39.84,代开发票或办证,33
116.46000000000001,39.87,房产广告,124
116.41,39.89,房产广告,8
116.64,39.910000000000004,房产广告,1
116.42,39.96,其它广告,10
116.46000000000001,39.9,其它广告,15
116.45,39.88,房产广告,114
116.45,39.89,房产广告,84
116.46000000000001,39.93,代开发票或办证,144
116.2,39.76,代开发票或办证,38
116.19,39.76,代开发票或办证,10
116.46000000000001,39.94,代开发票或办证,26
116.46000000000001,39.94,淫秽广告,88
116.3,39.92,代开发票或办证,13
116.41,39.96,代开发票或办证,82
116.42,39.96,代开发票或办证,32
116.27,39.88,代开发票或办证,107
116.28,39.89,代开发票或办证,10
116.24000000000001,39.88,代开发票或办证,20
116.46000000000001,39.89,代开发票或办证,92
116.46000000000001,39.9,代开发票或办证,92
116.36,39.9,房产广告,3
116.66,39.86,房产广告,2
116.65,39.83,房产广告,1
116.65,39.86,房产广告,1
116.5,39.83,代开发票或办证,16
116.43,39.85,冒充机构诈骗,88
116.44,39.85,冒充机构诈骗,64
116.29,39.93,代开发票或办证,10
116.28,39.92,代开发票或办证,62
116.42,39.86,冒充机构诈骗,66
116.19,39.800000000000004,代开发票或办证,7
116.19,39.79,代开发票或办证,4
116.14,39.71,代开发票或办证,4
116.14,39.72,代开发票或办证,64
116.42,39.97,冒充机构诈骗,44
116.5,40.02,冒充机构诈骗,12
116.5,40.01,冒充机构诈骗,2
116.27,39.910000000000004,代开发票或办证,62
116.24000000000001,39.9,代开发票或办证,39
116.49000000000001,39.85,代开发票或办证,13
116.46000000000001,39.89,房产广告,180
116.29,39.87,代开发票或办证,20
116.47,39.910000000000004,冒充机构诈骗,175
116.47,39.9,冒充机构诈骗,148
116.49000000000001,39.9,冒充机构诈骗,42
116.29,39.92,代开发票或办证,11
116.28,39.93,代开发票或办证,14
116.27,39.84,代开发票或办证,1
116.27,39.86,代开发票或办证,19
116.48,39.99,代开发票或办证,23
116.48,39.980000000000004,代开发票或办证,102
116.44,39.96,冒充机构诈骗,34
117.10000000000001,40.14,冒充机构诈骗,2
117.11,40.15,冒充机构诈骗,2
117.25,40.230000000000004,冒充机构诈骗,2
116.45,39.9,房产广告,65
116.33,39.96,代开发票或办证,53
116.37,40.06,代开发票或办证,2
116.48,39.88,代开发票或办证,63
116.48,39.87,代开发票或办证,21
116.48,39.97,代开发票或办证,63
116.48,39.89,冒充机构诈骗,153
116.47,39.89,冒充机构诈骗,92
116.59,39.93,代开发票或办证,5
116.58,39.89,代开发票或办证,2
116.37,39.910000000000004,代开发票或办证,37
116.42,39.84,冒充机构诈骗,136
116.57000000000001,39.92,代开发票或办证,23
116.47,39.93,代开发票或办证,41
116.32000000000001,39.92,淫秽广告,1
116.43,39.83,淫秽广告,11
116.67,40.03,房产广告,5
116.66,40.03,房产广告,33
116.39,39.9,房产广告,1
116.43,39.85,代开发票或办证,93
116.46000000000001,39.85,代开发票或办证,54
116.43,39.86,代开发票或办证,32
116.51,39.910000000000004,冒充机构诈骗,145
116.39,39.84,冒充机构诈骗,42
116.4,39.800000000000004,冒充机构诈骗,5
116.39,39.800000000000004,冒充机构诈骗,4
116.26,40.12,房产广告,16
116.33,39.93,代开发票或办证,15
116.32000000000001,39.92,代开发票或办证,22
116.32000000000001,39.93,代开发票或办证,36
116.67,39.92,代开发票或办证,25
116.44,39.86,冒充机构诈骗,58
116.43,39.86,冒充机构诈骗,65
116.3,39.93,代开发票或办证,22
116.31,39.92,代开发票或办证,35
116.48,39.9,代开发票或办证,86
116.47,39.9,代开发票或办证,134
116.4,39.85,其它广告,21
116.39,39.85,其它广告,37
116.29,40.09,代开发票或办证,22
116.26,40.13,代开发票或办证,8
116.26,40.12,代开发票或办证,14
116.27,40.11,代开发票或办证,5
116.45,39.910000000000004,代开发票或办证,84
116.41,40.0,冒充机构诈骗,48
116.45,39.800000000000004,代开发票或办证,42
116.43,39.800000000000004,代开发票或办证,11
116.41,39.86,冒充机构诈骗,82
116.44,39.9,房产广告,24
116.45,39.88,冒充机构诈骗,148
116.39,39.85,冒充机构诈骗,237
116.4,39.85,冒充机构诈骗,196
116.64,39.910000000000004,代开发票或办证,11
116.66,39.93,代开发票或办证,6
116.66,39.95,代开发票或办证,1
116.48,39.910000000000004,代开发票或办证,135
116.48,39.93,代开发票或办证,33
116.48,39.94,代开发票或办证,37
116.49000000000001,39.94,代开发票或办证,5
116.35000000000001,40.06,房产广告,4
116.34,40.06,房产广告,1
116.36,40.02,代开发票或办证,2
116.37,40.02,代开发票或办证,13
116.49000000000001,39.95,代开发票或办证,20
116.54,39.75,代开发票或办证,36
116.56,39.76,代开发票或办证,10
116.16,39.81,代开发票或办证,6
116.16,39.800000000000004,代开发票或办证,9
116.19,39.83,代开发票或办证,10
116.41,39.85,冒充机构诈骗,229
116.44,39.910000000000004,代开发票或办证,16
116.28,39.86,代开发票或办证,47
116.42,39.85,冒充机构诈骗,125
116.63,39.910000000000004,代开发票或办证,17
116.63,39.92,代开发票或办证,33
116.45,39.89,冒充机构诈骗,42
116.46000000000001,39.89,冒充机构诈骗,89
116.4,39.84,冒充机构诈骗,6
116.39,39.95,冒充机构诈骗,27
116.68,39.92,代开发票或办证,51
116.37,39.96,代开发票或办证,73
116.34,39.95,代开发票或办证,23
116.46000000000001,39.92,其它广告,35
116.3,39.88,代开发票或办证,39
116.31,39.88,代开发票或办证,42
116.29,39.88,代开发票或办证,24
116.57000000000001,40.03,冒充机构诈骗,3
116.3,39.76,代开发票或办证,7
116.49000000000001,39.910000000000004,冒充机构诈骗,229
116.48,39.910000000000004,冒充机构诈骗,132
116.44,39.96,其它广告,22
116.44,39.95,其它广告,3
116.45,39.86,冒充机构诈骗,136
116.5,39.79,代开发票或办证,7
116.49000000000001,39.79,代开发票或办证,14
116.69,39.93,代开发票或办证,5
116.68,39.94,代开发票或办证,6
116.69,39.94,代开发票或办证,9
116.5,39.96,冒充机构诈骗,41
116.42,39.83,代开发票或办证,24
116.42,39.82,代开发票或办证,2
116.31,39.93,代开发票或办证,33
116.52,39.92,冒充机构诈骗,71
116.49000000000001,39.87,代开发票或办证,28
116.5,39.87,代开发票或办证,25
116.63,40.300000000000004,房产广告,2
