lng,lat,class,count
116.46000000000001,39.96,淫秽广告,11
116.43,39.97,淫秽广告,19
116.43,39.96,淫秽广告,63
116.45,39.93,淫秽广告,24
116.45,39.96,淫秽广告,51
116.46000000000001,39.95,淫秽广告,36
116.46000000000001,39.94,淫秽广告,70
116.45,39.95,淫秽广告,75
116.41,39.96,淫秽广告,86
116.48,39.93,其它广告,5
116.44,39.95,淫秽广告,14
116.41,40.04,淫秽广告,14
116.44,39.94,淫秽广告,271
116.41,39.84,代开发票或办证,127
116.42,39.84,代开发票或办证,96
116.47,39.93,代开发票或办证,53
116.49000000000001,39.910000000000004,代开发票或办证,199
116.46000000000001,39.910000000000004,代开发票或办证,76
116.46000000000001,39.9,代开发票或办证,186
116.46000000000001,39.93,贷款广告,20
116.48,39.980000000000004,代开发票或办证,120
116.47,39.980000000000004,代开发票或办证,59
116.44,39.800000000000004,房产广告,127
116.45,39.86,代开发票或办证,219
116.39,39.88,代开发票或办证,11
116.46000000000001,39.83,代开发票或办证,19
116.45,39.87,代开发票或办证,169
116.44,39.87,代开发票或办证,59
116.44,39.89,代开发票或办证,43
116.44,39.88,代开发票或办证,32
116.41,39.9,代开发票或办证,41
116.42,39.89,代开发票或办证,15
116.41,39.85,代开发票或办证,211
116.4,39.85,代开发票或办证,150
116.48,39.92,代开发票或办证,212
116.33,39.78,代开发票或办证,9
116.34,39.78,代开发票或办证,50
116.52,39.82,房产广告,31
116.51,39.82,房产广告,22
116.63,39.9,代开发票或办证,20
116.36,39.96,代开发票或办证,9
116.34,39.96,代开发票或办证,12
116.38,39.85,代开发票或办证,128
116.47,39.97,代开发票或办证,45
116.48,39.97,代开发票或办证,99
116.72,39.84,代开发票或办证,21
116.49000000000001,39.99,代开发票或办证,29
116.49000000000001,39.980000000000004,代开发票或办证,38
116.26,39.76,代开发票或办证,25
116.27,39.77,代开发票或办证,8
116.26,39.77,代开发票或办证,24
116.64,39.9,代开发票或办证,35
116.46000000000001,39.97,代开发票或办证,47
116.39,39.96,代开发票或办证,3
116.42,40.06,代开发票或办证,3
116.58,39.910000000000004,代开发票或办证,61
116.59,39.910000000000004,代开发票或办证,47
116.34,39.77,代开发票或办证,16
116.33,39.77,代开发票或办证,5
116.49000000000001,39.800000000000004,房产广告,36
116.48,39.800000000000004,房产广告,16
116.48,39.81,房产广告,2
116.45,39.88,代开发票或办证,127
116.46000000000001,39.88,代开发票或办证,257
116.25,39.85,代开发票或办证,7
116.26,39.86,代开发票或办证,29
116.32000000000001,39.79,代开发票或办证,13
116.51,39.93,代开发票或办证,48
116.53,39.92,代开发票或办证,35
116.48,39.910000000000004,冒充机构诈骗,99
116.44,39.85,代开发票或办证,94
116.44,39.86,代开发票或办证,56
116.49000000000001,39.92,代开发票或办证,96
116.42,39.85,代开发票或办证,235
116.49000000000001,39.910000000000004,冒充机构诈骗,116
116.5,39.92,冒充机构诈骗,61
116.43,39.86,代开发票或办证,222
116.42,39.86,代开发票或办证,78
116.41,39.86,代开发票或办证,37
116.46000000000001,39.89,代开发票或办证,195
116.45,39.89,代开发票或办证,79
116.52,39.92,代开发票或办证,31
116.5,39.93,代开发票或办证,97
116.41,39.97,代开发票或办证,19
116.41,39.96,代开发票或办证,48
116.46000000000001,39.96,代开发票或办证,11
116.43,39.85,代开发票或办证,186
116.57000000000001,39.910000000000004,代开发票或办证,38
116.41,40.0,冒充机构诈骗,31
116.41,39.83,冒充机构诈骗,47
116.42,39.84,冒充机构诈骗,207
116.42,39.9,代开发票或办证,53
116.43,39.87,代开发票或办证,59
116.38,39.83,冒充机构诈骗,11
116.42,39.85,冒充机构诈骗,257
116.35000000000001,39.92,代开发票或办证,5
116.35000000000001,39.93,代开发票或办证,4
116.27,39.910000000000004,代开发票或办证,51
116.27,39.92,代开发票或办证,31
116.36,39.9,代开发票或办证,49
116.51,39.9,代开发票或办证,28
116.42,39.86,冒充机构诈骗,195
116.34,39.87,代开发票或办证,56
116.33,39.86,代开发票或办证,3
116.33,39.87,代开发票或办证,14
116.46000000000001,39.99,代开发票或办证,59
116.47,40.0,代开发票或办证,24
116.28,39.83,冒充机构诈骗,90
116.47,39.84,代开发票或办证,28
116.47,39.83,代开发票或办证,30
116.41,40.06,代开发票或办证,52
116.42,39.99,代开发票或办证,57
116.37,39.9,代开发票或办证,24
116.38,39.9,代开发票或办证,12
116.37,39.89,代开发票或办证,52
116.48,39.89,代开发票或办证,112
116.47,39.9,代开发票或办证,201
116.31,39.88,其它广告,24
116.32000000000001,39.88,其它广告,1
116.28,39.85,代开发票或办证,102
116.28,39.84,代开发票或办证,84
116.49000000000001,39.78,代开发票或办证,4
116.34,39.85,代开发票或办证,60
116.37,39.85,代开发票或办证,130
116.29,39.96,代开发票或办证,10
116.48,39.88,代开发票或办证,28
116.46000000000001,39.92,代开发票或办证,186
116.45,39.93,代开发票或办证,33
