lng,lat,class,count
116.31,39.62,代开发票或办证,5
116.34,39.72,代开发票或办证,33
116.37,39.71,代开发票或办证,1
116.36,39.7,代开发票或办证,1
116.34,39.71,代开发票或办证,22
116.34,39.77,代开发票或办证,10
116.34,39.78,代开发票或办证,45
116.13,39.730000000000004,代开发票或办证,10
116.52,39.92,代开发票或办证,10
116.51,39.92,代开发票或办证,29
116.43,39.81,代开发票或办证,16
116.43,39.82,代开发票或办证,2
116.51,39.94,代开发票或办证,17
116.51,39.93,代开发票或办证,15
116.38,39.85,代开发票或办证,67
116.39,39.85,代开发票或办证,67
116.45,39.86,代开发票或办证,61
116.46000000000001,39.86,代开发票或办证,32
116.48,39.93,代开发票或办证,63
116.47,39.9,代开发票或办证,37
116.48,39.9,代开发票或办证,46
116.48,39.910000000000004,代开发票或办证,85
116.48,39.92,其它诈骗,30
116.42,39.9,代开发票或办证,16
116.34,39.85,代开发票或办证,20
116.34,39.84,代开发票或办证,38
116.34,39.89,代开发票或办证,1
116.32000000000001,39.85,代开发票或办证,11
116.33,39.84,代开发票或办证,20
116.46000000000001,39.88,代开发票或办证,96
116.32000000000001,39.83,代开发票或办证,7
116.31,39.83,代开发票或办证,11
116.31,39.85,代开发票或办证,14
116.3,39.84,代开发票或办证,8
116.3,39.85,代开发票或办证,2
116.38,39.99,其它广告,8
116.41,39.94,代开发票或办证,27
116.52,39.910000000000004,代开发票或办证,29
116.51,39.910000000000004,代开发票或办证,46
116.47,39.89,代开发票或办证,108
116.46000000000001,39.89,代开发票或办证,66
116.48,39.89,代开发票或办证,55
116.43,39.85,代开发票或办证,30
116.42,39.85,代开发票或办证,74
116.43,39.86,代开发票或办证,51
116.44,39.800000000000004,房产广告,32
116.33,39.83,代开发票或办证,3
116.42,39.84,房产广告,97
116.42,39.85,房产广告,74
116.47,39.88,房产广告,108
116.44,39.85,房产广告,31
116.43,39.85,房产广告,28
116.46000000000001,39.88,房产广告,308
116.45,39.88,房产广告,127
116.41,40.03,代开发票或办证,9
116.47,39.92,贷款广告,11
116.48,39.93,其它诈骗,7
116.46000000000001,39.96,其它诈骗,9
116.45,39.96,房产广告,21
116.44,39.95,房产广告,2
116.38,39.96,代开发票或办证,31
116.44,39.96,代开发票或办证,66
116.2,39.83,代开发票或办证,9
116.33,39.730000000000004,代开发票或办证,16
116.37,39.85,代开发票或办证,64
116.37,39.86,代开发票或办证,10
116.38,39.980000000000004,其它广告,6
116.56,39.93,代开发票或办证,7
116.54,39.94,代开发票或办证,10
116.47,39.910000000000004,代开发票或办证,75
