lng,lat,class,count
116.41,39.980000000000004,淫秽广告,34
116.43,39.980000000000004,淫秽广告,14
116.44,39.94,淫秽广告,323
116.45,39.94,淫秽广告,126
116.44,39.95,淫秽广告,15
116.43,39.94,淫秽广告,81
116.46000000000001,39.94,淫秽广告,92
116.41,39.99,淫秽广告,14
116.4,39.99,淫秽广告,89
116.45,39.95,淫秽广告,52
116.38,40.0,淫秽广告,40
116.38,39.99,淫秽广告,58
116.46000000000001,39.93,淫秽广告,55
116.37,39.89,淫秽广告,36
116.42,39.9,淫秽广告,7
116.4,39.99,代开发票或办证,21
116.4,40.0,代开发票或办证,7
116.44,39.980000000000004,淫秽广告,4
116.28,39.76,代开发票或办证,17
116.26,39.77,代开发票或办证,29
116.26,39.76,代开发票或办证,25
116.28,39.77,代开发票或办证,14
116.2,40.2,代开发票或办证,2
116.21000000000001,40.21,代开发票或办证,2
116.2,40.21,代开发票或办证,1
116.58,39.94,代开发票或办证,4
116.48,39.92,代开发票或办证,290
116.37,39.79,代开发票或办证,29
116.63,39.87,代开发票或办证,14
116.63,39.86,代开发票或办证,5
116.41,40.0,代开发票或办证,13
116.84,39.75,代开发票或办证,2
116.85000000000001,39.74,代开发票或办证,6
116.57000000000001,39.76,代开发票或办证,9
116.31,39.52,代开发票或办证,1
116.49000000000001,39.92,代开发票或办证,176
116.5,39.92,代开发票或办证,255
116.34,39.82,代开发票或办证,62
116.34,39.81,代开发票或办证,30
116.49000000000001,39.910000000000004,代开发票或办证,277
116.48,39.9,代开发票或办证,116
116.48,39.910000000000004,代开发票或办证,318
116.45,39.93,代开发票或办证,89
116.39,39.99,淫秽广告,6
116.48,39.89,代开发票或办证,373
116.5,39.9,代开发票或办证,70
116.47,39.97,代开发票或办证,86
116.48,39.95,代开发票或办证,147
116.45,39.96,代开发票或办证,147
116.46000000000001,39.97,代开发票或办证,96
116.47,39.93,代开发票或办证,131
116.41,40.09,代开发票或办证,2
116.41,40.1,代开发票或办证,24
116.33,39.79,代开发票或办证,23
116.68,39.93,代开发票或办证,53
116.68,39.92,代开发票或办证,34
116.60000000000001,39.9,代开发票或办证,46
116.59,39.910000000000004,代开发票或办证,101
116.60000000000001,39.910000000000004,代开发票或办证,63
116.44,39.95,代开发票或办证,37
116.55,39.9,代开发票或办证,30
116.43,39.96,代开发票或办证,97
116.41,39.96,代开发票或办证,163
116.47,39.96,代开发票或办证,107
116.45,39.800000000000004,代开发票或办证,125
116.35000000000001,39.75,代开发票或办证,3
116.34,39.74,代开发票或办证,11
116.52,39.9,代开发票或办证,46
116.47,39.9,代开发票或办证,305
116.51,39.89,代开发票或办证,36
116.51,39.9,代开发票或办证,41
116.54,39.9,代开发票或办证,20
116.53,39.9,代开发票或办证,48
116.46000000000001,39.93,贷款广告,55
116.48,39.94,代开发票或办证,55
116.48,39.93,代开发票或办证,283
116.28,39.85,代开发票或办证,98
116.27,39.95,淫秽广告,1
116.27,39.94,淫秽广告,4
116.46000000000001,39.88,淫秽广告,57
116.46000000000001,39.89,淫秽广告,58
116.45,39.85,淫秽广告,6
116.48,39.97,代开发票或办证,143
116.49000000000001,39.96,代开发票或办证,133
116.29,39.82,代开发票或办证,85
116.37,39.88,代开发票或办证,9
116.5,39.910000000000004,代开发票或办证,152
116.44,39.97,代开发票或办证,38
116.48,39.86,代开发票或办证,80
116.3,39.83,代开发票或办证,44
116.28,39.83,代开发票或办证,124
116.28,39.84,代开发票或办证,67
116.27,39.88,代开发票或办证,55
116.27,39.89,代开发票或办证,108
116.44,39.83,代开发票或办证,66
116.42,39.97,代开发票或办证,45
116.64,39.9,代开发票或办证,42
116.68,39.88,代开发票或办证,15
116.41,40.07,代开发票或办证,24
