lng,lat,class,count
116.51,39.82,代开发票或办证,3
116.52,39.84,代开发票或办证,12
116.48,39.83,代开发票或办证,12
116.34,39.72,代开发票或办证,34
116.33,39.730000000000004,代开发票或办证,120
116.32000000000001,39.67,代开发票或办证,6
116.34,39.730000000000004,代开发票或办证,80
116.31,39.74,代开发票或办证,23
116.48,39.92,代开发票或办证,257
116.47,39.92,代开发票或办证,143
116.48,39.910000000000004,代开发票或办证,303
116.51,39.92,代开发票或办证,297
116.52,39.92,代开发票或办证,122
116.3,39.99,代开发票或办证,10
116.5,39.92,代开发票或办证,408
116.45,39.87,代开发票或办证,136
116.29,40.1,代开发票或办证,8
116.28,40.1,代开发票或办证,29
116.46000000000001,39.92,代开发票或办证,312
116.33,39.72,代开发票或办证,46
116.49000000000001,39.92,代开发票或办证,155
116.41,40.09,代开发票或办证,23
116.41,40.08,代开发票或办证,21
116.46000000000001,39.87,代开发票或办证,314
116.54,39.76,代开发票或办证,21
116.38,39.97,代开发票或办证,24
116.4,40.07,代开发票或办证,16
116.45,39.96,代开发票或办证,174
116.28,39.730000000000004,代开发票或办证,5
116.31,39.75,代开发票或办证,29
116.29,39.75,代开发票或办证,4
116.3,39.75,代开发票或办证,20
116.43,39.97,代开发票或办证,25
116.43,39.96,代开发票或办证,104
116.27,39.93,代开发票或办证,38
116.27,39.96,代开发票或办证,9
116.41,39.96,代开发票或办证,190
116.4,39.96,代开发票或办证,112
116.4,39.97,代开发票或办证,42
116.5,39.9,代开发票或办证,138
116.51,39.9,代开发票或办证,121
116.4,40.01,代开发票或办证,13
116.41,40.0,代开发票或办证,67
116.38,39.96,代开发票或办证,147
116.47,39.800000000000004,代开发票或办证,38
116.48,39.800000000000004,代开发票或办证,7
116.4,39.93,代开发票或办证,20
116.2,40.0,代开发票或办证,1
116.53,39.88,代开发票或办证,2
116.09,40.1,代开发票或办证,1
116.12,39.72,代开发票或办证,18
116.12,39.71,代开发票或办证,7
116.66,39.92,代开发票或办证,8
116.65,39.9,代开发票或办证,78
116.69,39.94,代开发票或办证,3
116.22,39.84,代开发票或办证,41
116.44,39.96,代开发票或办证,180
116.47,39.9,代开发票或办证,404
116.65,39.89,代开发票或办证,87
116.3,39.92,代开发票或办证,48
116.31,39.93,代开发票或办证,109
116.44,39.93,代开发票或办证,35
116.45,39.92,代开发票或办证,178
116.44,39.92,代开发票或办证,95
116.77,39.94,代开发票或办证,157
116.47,39.910000000000004,代开发票或办证,338
116.37,39.83,代开发票或办证,115
116.3,39.82,代开发票或办证,95
116.31,39.94,代开发票或办证,36
116.3,39.94,代开发票或办证,27
116.46000000000001,39.980000000000004,代开发票或办证,47
116.37,39.96,代开发票或办证,55
116.36,39.96,代开发票或办证,21
116.37,39.980000000000004,代开发票或办证,77
116.51,39.910000000000004,代开发票或办证,205
116.29,39.83,代开发票或办证,67
116.28,39.84,代开发票或办证,56
116.26,39.84,代开发票或办证,5
116.26,39.83,代开发票或办证,4
116.5,39.95,代开发票或办证,36
116.5,39.96,代开发票或办证,65
116.58,39.910000000000004,代开发票或办证,102
116.59,39.910000000000004,代开发票或办证,69
116.41,39.980000000000004,代开发票或办证,139
116.43,39.980000000000004,代开发票或办证,108
116.3,39.85,代开发票或办证,25
116.48,39.980000000000004,代开发票或办证,236
116.48,39.97,代开发票或办证,209
116.39,39.92,代开发票或办证,5
116.41,40.07,代开发票或办证,45
116.41,40.02,代开发票或办证,50
116.5,39.85,代开发票或办证,41
116.51,39.85,代开发票或办证,12
116.66,39.9,代开发票或办证,26
116.67,39.9,代开发票或办证,20
116.66,39.910000000000004,代开发票或办证,1
116.43,39.94,代开发票或办证,59
116.47,39.88,代开发票或办证,170
116.43,39.93,代开发票或办证,93
116.29,39.86,代开发票或办证,76
116.29,39.85,代开发票或办证,16
